category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,ml_label,ml_conf,pred_label,pred_source,flag_review,noise_flag
Medical,6736d85fea24cc986d0c0cf4,Thuốc,THUỐC CẮT LIÊU VX G,thuốc cắt liêu vx g,Thuốc,Thuốc,1.0,Thuốc,0.559,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,Viêm hô hấp trên,viêm hô hấp trên,Thuốc,Khác,0.0,Thuốc,0.731,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,Eugica Fort Mega We Care 10x10,eugica fort mega we care 10x10,Thuốc,Khác,0.0,Thuốc,0.587,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,HAPACOL 650MG DHG 10X5,hapacol 650mg dhg 10x5,Thuốc,Thuốc,1.0,Thuốc,0.703,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,DEXTROMETHORPHAN 15MG TIPHARCO 10X10,dextromethorphan 15mg tipharco 10x10,Thuốc,Khác,0.0,Thuốc,0.693,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,ACEMUC 200 SANOFI 3X10,acemuc 200 sanofi 3x10,Thuốc,Thuốc,1.0,Thuốc,0.666,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,CLEDAMOX 1000MG TENAMYD 2X7,cledamox 1000mg tenamyd 2x7,Thuốc,Khác,0.0,Thuốc,0.538,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,PREDNISON 5MG DOMESCO 10X10,prednison 5mg domesco 10x10,Thuốc,Thuốc,1.0,Thuốc,0.766,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,ACEMUC KIDS 200 SANOFI 30 GÓI,acemuc kids 200 sanofi,Thuốc,Thuốc,1.0,Thuốc,0.604,Thuốc,ground-truth,0,False
Medical,698582ae978239da3300cd8d,Thuốc,MEDROL 16MG,medrol 16mg,Thuốc,Thuốc,1.0,Thuốc,0.771,Thuốc,ground-truth,0,False
Medical,698582ae978239da3300cd8d,Thuốc,CREDERM LOTION - HỘP 40ML,crederm lotion - hộp,Thuốc,Khác,0.0,Thuốc,0.531,Thuốc,ground-truth,0,False
Medical,6923ee7ec1be9e37f6035b54,Thuốc,AERIUS TAB 5MG,aerius tab 5mg,Thuốc,Khác,0.0,Thuốc,0.694,Thuốc,ground-truth,0,False
Medical,696e5a17b517bc879e03ac26,Thuốc,THUỐC CAT LIEU NBD,thuốc cat lieu nbd,Thuốc,Thuốc,1.0,Thuốc,0.559,Thuốc,ground-truth,0,False
Medical,696e5a17b517bc879e03ac26,Thuốc,ALEUCIN 500MG,aleucin 500mg,Thuốc,Khác,0.0,Thuốc,0.597,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,VIÊM HÔ HẤP TRÊN (T DESLORATADIN 2.5MG AN THIÊN 30 ỐNG X 5ML),viêm hô hấp trên t desloratadin 2 5mg an thiên x,Thuốc,Khác,0.0,Thuốc,0.719,Thuốc,ground-truth,0,False
Medical,68d6a95c2f7243bd8e04e0e0,Thuốc,TATANOL 500MG VBP,tatanol 500mg vbp,Thuốc,Khác,0.0,Thuốc,0.61,Thuốc,ground-truth,0,False
Medical,68d6a95c2f7243bd8e04e0e0,Thuốc,CELEBREX 200MG,celebrex 200mg,Thuốc,Khác,0.0,Thuốc,0.574,Thuốc,ground-truth,0,False
Medical,68d6a95c2f7243bd8e04e0e0,Thuốc,MEDROL TAB 16MG,medrol tab 16mg,Thuốc,Thuốc,1.0,Thuốc,0.799,Thuốc,ground-truth,0,False
Medical,68d6a95c2f7243bd8e04e0e0,Thuốc,DYONAL TABLETS 50MG,dyonal tablets 50mg,Thuốc,Khác,0.0,Thuốc,0.581,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,"Siro ho, bổ phế Lábebe 120ml",siro ho bổ phế lábebe,Thuốc,Thuốc,1.0,Thuốc,0.776,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,Allerfar 4 Pharmedic 10X20,allerfar 4 pharmedic 10x20,Thuốc,Khác,0.0,Thuốc,0.559,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,VIÊM HÔ HẤP TRÊN,viêm hô hấp trên,Thuốc,Khác,0.0,Thuốc,0.731,Thuốc,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thuốc,"SIRO HO, BỔ PHẾ LABEBE 120ML",siro ho bổ phế labebe,Thuốc,Thuốc,1.0,Thuốc,0.794,Thuốc,ground-truth,0,False
Medical,69bddd6783efac41b70530fa,Thực phẩm chức năng,"Viên uống Neurocard Max Luca Pharma hỗ trợ chức năng hệ tim mạch, tuần hoàn máu",viên uống neurocard max luca pharma hỗ trợ chức năng hệ tim mạch tuần hoàn máu,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.67,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Thực phẩm bảo vệ sức khỏe Enterogermina,thực phẩm bảo vệ sức khỏe enterogermina,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.932,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,ENTEROGERMINA GUT DEFENSE 2,enterogermina gut defense 2,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.623,Thực phẩm chức năng,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thực phẩm chức năng,Morningkids Multivitamin 150ml,morningkids multivitamin,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.683,Thực phẩm chức năng,ground-truth,0,False
Medical,697c799d5cc4ab7052031d1c,Thực phẩm chức năng,"GROWSKIN (VITAMIN C 200mg, kẽm gluconat 70mg, Vitamin E 12mg) - viên - #422207270",growskin vitamin c 200mg kẽm gluconat 70mg vitamin e 12mg - viên -,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.737,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Thực phẩm bảo vệ sức khỏe Corbiere Calcium Plus,thực phẩm bảo vệ sức khỏe corbiere calcium plus,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.892,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Combo 2 Thực phẩm bảo vệ sức khỏe Enter...,combo 2 thực phẩm bảo vệ sức khỏe enter,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.892,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Combo 2 Thực phẩm bảo vệ sức khỏe Enterogermina,combo 2 thực phẩm bảo vệ sức khỏe enterogermina,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.929,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Combo 2 Thực phẩm bảo vệ sức khỏe Enteregermina,combo 2 thực phẩm bảo vệ sức khỏe enteregermina,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.892,Thực phẩm chức năng,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Thực phẩm chức năng,Thực phẩm bảo vệ sức khỏe Enterogermina,thực phẩm bảo vệ sức khỏe enterogermina,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.932,Thực phẩm chức năng,ground-truth,0,False
Medical,6736d85fea24cc986d0c0cf4,Thực phẩm chức năng,Nước bù điện giải Kamizol vị dâu 250ml,nước bù điện giải kamizol vị dâu,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.675,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,Colicare Drops (Chai 15ml),colicare drops chai,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.801,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,EnteroGERMINA (2 TỶ BẢO TỬ/5ML- ỐNG 5ML),enterogermina 2 tỷ bảo tử/ - ống,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.805,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,Suplizinc 70mg (Gói),suplizinc 70mg gói,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.693,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,"Ziusa (LỌ 22,5ML)",ziusa lọ,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.683,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,EnteroGERMINA (2 tỷ bào tử/5ml-ống 5ml),enterogermina 2 tỷ bào tử/ -ống,Thực phẩm chức năng,Thực phẩm chức năng,0.85,Thực phẩm chức năng,0.767,Thực phẩm chức năng,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Thực phẩm chức năng,Colicare Drops (Chai 15ml),colicare drops chai,Thực phẩm chức năng,Khác,0.0,Thực phẩm chức năng,0.801,Thực phẩm chức năng,ground-truth,0,False
Medical,5fe3184fa60af613a02dc667,Dụng cụ y tế,POVIDINE 10% 20ML,povidine 10,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.615,Dụng cụ Y tế,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Dụng cụ y tế,DR.PAPIE GẠC RĂNG MIỆNG EM,dr papie gạc răng miệng em,Dụng cụ Y tế,Dụng cụ Y tế,1.0,Dụng cụ Y tế,0.825,Dụng cụ Y tế,ground-truth,0,False
Medical,6965967ba2ec6592420f8274,Dụng cụ y tế,Gel Bôi Neothera Agnes Hỗ Trợ Điều Trị Mụn 15ml,gel bôi neothera agnes hỗ trợ điều trị mụn,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.623,Dụng cụ Y tế,ground-truth,0,False
Medical,5fe3184fa60af613a02dc667,Dụng cụ y tế,Nizoral 100ml (1 chai),nizoral,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.634,Dụng cụ Y tế,ground-truth,0,False
Medical,69566c2d8137bf39370b8461,Dụng cụ y tế,CAO VÔI ĐÁNH BÓNG,cao vôi đánh bóng,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.629,Dụng cụ Y tế,ground-truth,0,False
Medical,69566c2d8137bf39370b8461,Dụng cụ y tế,TRÁM RĂNG SÂU TO,trám răng sâu to,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.661,Dụng cụ Y tế,ground-truth,0,False
Medical,697c799d5cc4ab7052031d1c,Dụng cụ y tế,Kim tiêm Meso NanoNeedle JBP 34Gx4mm - #414600002,kim tiêm meso nanoneedle jbp 34gx4mm -,Dụng cụ Y tế,Dụng cụ Y tế,1.0,Dụng cụ Y tế,0.634,Dụng cụ Y tế,ground-truth,0,False
Medical,697c799d5cc4ab7052031d1c,Dụng cụ y tế,Mesotherapy Tranacix - #900010553,mesotherapy tranacix -,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.634,Dụng cụ Y tế,ground-truth,0,False
Medical,68d6a95c2f7243bd8e04e0e0,Dụng cụ y tế,NATRI CLORID NHO MAT MUI,natri clorid nho mat mui,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.461,Dụng cụ Y tế,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Dịch vụ Y tế,Khám dịch vụ theo yêu cầu,khám dịch vụ theo yêu cầu,Dịch vụ Y tế,Dịch vụ Y tế,0.85,Dịch vụ Y tế,0.719,Dịch vụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Creator] Combo 4 gói Tã Huggies M102+4 x4,creator combo tã huggies +4 x4,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.704,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,"Tã quần Huggies SkinPerfect Pants (XL, 12-17kg, 52+6 miếng)",tã quần huggies skinperfect pants xl 12- 52+,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.736,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,Thùng 3 gói Tã/Bỉm quần Huggies Skin Perfect Super Jumbo Size M70+6/L60+6/XL52+6/XXL48+6,thùng tã/bỉm quần huggies skin perfect super jumbo size m70+6/l60+6/xl52+6/xxl48+6,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.88,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Creator] Thùng 3 gói Tã/ Bỉm quần Huggies Skin Perfect Super Jumbo Size M70+6/L60+6/XL52+6/XXL48+6,creator thùng tã/ bỉm quần huggies skin perfect super jumbo size m70+6/l60+6/xl52+6/xxl48+6,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.89,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Creator] Thùng 3 gói Tã/ Bỉm quần Huggies Skin Perfect Super Jumbo Size M70+/6/L60+/6/XL52+/6/XXL48+/6,creator thùng tã/ bỉm quần huggies skin perfect super jumbo size m70+/6/l60+/6/xl52+/6/xxl48+/6,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.89,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Gift Huggies] Túi lị xl cho bé,gift huggies túi lị xl cho bé,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.74,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Gift Huggies] TúiII xl cho bé,gift huggies túiii xl cho bé,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.744,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,[Creator] Thùng 3 gói Tã/Bỉm quần Huggies Skin Perfect Super Jumbo Size M70+/L60+/X6+/XXL48+6,creator thùng tã/bỉm quần huggies skin perfect super jumbo size m70+/l60+/x6+/xxl48+6,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.865,Dụng cụ Y tế,ground-truth,0,False
Medical,696f5e76ce9670f80c0fbea6,Bỉm -Tã,Tã/Bỉm quần Huggies Skin Perfect Super Jumbo Size M70+/L60+/XL52+/XXL48+6,tã/bỉm quần huggies skin perfect super jumbo size m70+/l60+/xl52+/xxl48+6,Dụng cụ Y tế,Khác,0.0,Dụng cụ Y tế,0.875,Dụng cụ Y tế,ground-truth,0,False
Medical,67399cf8dd88c143010e544d,Bỉm -Tã,PMC Tăm Bông Trẻ Em (Gói/200 que),pmc tăm bông trẻ em gói/200 que,Dụng cụ Y tế,Dụng cụ Y tế,1.0,Dụng cụ Y tế,0.71,Dụng cụ Y tế,ground-truth,0,False
