sheet,category_original,label_norm,user_id,product_group,item_name,clean,rule_sub,rule_group,rule_conf,ml_label,ml_conf,final_label,label_source,flag_review,flag_reason
Food,Food,Food,675c54a9640f643e240997ed,Bánh mì,Banh Mi,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,673fcbe9532ec561cd03803f,Bánh mì,Banh Mi Hoa Cuc,bánh_mì hoa cuc,Food_Processed_Ready,Food,0.33,Food,0.922,Food,ml-high,0,
Food,Food,Food,67389c3d812248b81f00fe25,Bánh mì,Banh Mi Dac Biet Huynh Hoa,bánh_mì dac biet_huynh hoa,Food_Processed_Ready,Food,0.33,Food,0.794,Food,ml-medium,0,
Food,Food,Food,6735ff007bf8a388030c762a,Bánh mì,Banh Mi Que Vi Ga Sot Teriyaki,bánh_mì que_vi ga sot teriyaki,Food_Processed_Ready,Food,0.33,Food,0.963,Food,ml-high,0,
Food,Food,Food,67374354b508e677120feef8,Bánh mì,Banh Mi Que,bánh_mì que,Food_Processed_Ready,Food,0.33,Food,0.932,Food,ml-high,0,
Food,Food,Food,646f04a3bed136fdd408f996,Bánh mì,Yamazaki - Banh Mi Trang 5 Lat 219G ( Goi ),yamazaki - bánh_mì trang 5 lat goi,Food_Processed_Ready,Food,0.33,Food,0.911,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Banh Mi Kem Lanh Socola,bánh_mì kem lanh socola,Food_Processed_Ready,Food,0.33,Food,0.914,Food,ml-high,0,
Food,Food,Food,673656f5591b3a19630c7432,Bánh mì,Banh Mi Hoa Cuc Harrys Mini 210G (6*35G),bánh_mì hoa cuc harrys mini 6,Food_Processed_Ready,Food,0.33,Food,0.941,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Hsv Banh Mi Que Bo Bulgogi Pho M,hsv bánh_mì que_bo bulgogi pho m,Food_Processed_Ready,Food,0.33,Food,0.923,Food,ml-high,0,
Food,Food,Food,675413ce9b12fbb35202a6f2,Bánh mì,Banh Mi Sandwich 500G,bánh_mì sandwich,Food_Processed_Ready,Food,0.67,Food,0.914,Food,rule-based,0,
Food,Food,Food,675c54a9640f643e240997ed,Bánh mì,Banh Mi,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,673656b4d474dfea910295a1,Bánh mì,Banh Mi Sandwich 500G,bánh_mì sandwich,Food_Processed_Ready,Food,0.67,Food,0.914,Food,rule-based,0,
Food,Food,Food,673f4c0e158f7bd0520d69b1,Bánh mì,Festa Banh Mi Hoa Cuc Ngan Lop 120G,festa bánh_mì hoa cuc ngan lop,Food_Meat_Seafood,Food,0.33,Food,0.808,Food,ml-medium,0,
Food,Food,Food,67830c0fb8f71da4c60398b9,Bánh mì,Banh Mi 400G,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,673db46d751fad8db10fd7a6,Bánh mì,Banh Mi Tuoi Kinh Do Khan Socola 41 Gr/90,bánh_mì tuoi_kinh do khan socola 41 gr 90,Food_Processed_Ready,Food,0.33,Food,0.811,Food,ml-medium,0,
Food,Food,Food,673db46d751fad8db10fd7a6,Bánh mì,Banh Mi Tuoi Kinh Do Khan La Dua 40Gr/90,bánh_mì tuoi_kinh do khan_la dua 40 gr 90,Food_Processed_Ready,Food,0.33,Food,0.866,Food,ml-high,0,
Food,Food,Food,677fe97bf179c19ab50d6d00,Bánh mì,Staff Banh Mi Sandwich 275G/1G,staff bánh_mì sandwich,Food_Processed_Ready,Food,0.67,Food,0.84,Food,rule-based,0,
Food,Food,Food,677fe62cfb893d87d901344c,Bánh mì,Banh Mi Cha Bong Heo Xong Khoi,bánh_mì cha bong heo xong khoi,Food_Processed_Ready,Food,0.33,Food,0.924,Food,ml-high,0,
Food,Food,Food,67385fab8bbdb187ff032f73,Bánh mì,B Banh Mi 400G,b bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,67360e19eac2ad52f30839c2,Bánh mì,Banh Mi 400G,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,6735c557da5a705f020a161f,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,6735cde6d3993dd39f01be6a,Bánh mì,B Banh Mi 400G,b bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,6739496c2c55c509fa002756,Bánh mì,Banh Mi Phuc Long 170G,bánh_mì phuc long,Food_Processed_Ready,Food,0.33,Food,0.814,Food,ml-medium,0,
Food,Food,Food,66dfdbbc9a554ac2f10c4019,Bánh mì,Banh Mi,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,67451995d056e4d6e2026bd7,Bánh mì,Banh Mi Mem Com Dua,bánh_mì mem com dua,Food_Processed_Ready,Food,0.33,Food,0.888,Food,ml-high,0,
Food,Food,Food,674f26f7827619f69609f1ad,Bánh mì,Banh Mi Dau Hu (Sandwich With Smoked Tofu And Caramelized Onion),bánh_mì dau hu sandwich with smoked_tofu and_caramelized onion,Food_Processed_Ready,Food,0.67,Food,0.859,Food,rule-based,0,
Food,Food,Food,674f26f7827619f69609f1ad,Bánh mì,Banh Mi Italian Baguette,bánh_mì italian baguette,Food_Processed_Ready,Food,0.33,Food,0.791,Food,ml-medium,0,
Food,Food,Food,673d7837f22124a6ee01e202,Bánh mì,Staff_Banh Mi Cha Bong 30G,staff_banh mi cha bong,Other,Other,0.0,Food,0.878,Food,ml-high,1,
Food,Food,Food,6736d9a79dc8d5405306a029,Bánh mì,Banh Mi,bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,673ac40a65419f615c0e9414,Bánh mì,Banh Mi Pho Mai Bo Toi,bánh_mì pho mai bo_toi,Food_Processed_Ready,Food,0.33,Food,0.915,Food,ml-high,0,
Food,Food,Food,6736fb1cbe2cbbd6ee05b9c7,Bánh mì,Otto_Banh Mi Sandwich Tuoi Lat 245G,otto_banh mi sandwich tuoi lat,Food_Processed_Ready,Food,0.33,Food,0.883,Food,ml-high,0,
Food,Food,Food,673892bbc6e5ba6f2b0c4345,Bánh mì,Staff_Banh Mi Cha Bong 60G 8934760212088,staff_banh mi cha bong 8934760212088,Other,Other,0.0,Food,0.878,Food,ml-high,1,
Food,Food,Food,6736f00648bedd54f70baaa1,Bánh mì,Fuxiangjia Banh Mi Dia Nhac (93G),fuxiangjia bánh_mì dia nhac,Food_Processed_Ready,Food,0.33,Food,0.834,Food,ml-medium,0,
Food,Food,Food,674801bb2e6252d98d0bb4fe,Bánh mì,Banh Mi Nuong Mat Ong,bánh_mì nuong mat ong,Food_Processed_Ready,Food,0.33,Food,0.985,Food,ml-high,0,
Food,Food,Food,675e8a67cbb30d1043065b72,Bánh mì,B Banh Mi 400G,b bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,673776500c450baf070c9a4d,Bánh mì,Banh Mi Pho Mai Tan Chay (To),bánh_mì pho mai_tan chay to,Food_Processed_Ready,Food,0.33,Food,0.857,Food,ml-high,0,
Food,Food,Food,673892bbc6e5ba6f2b0c4345,Bánh mì,Staff_Banh Mi Tuoi Cha Bong Pho Mai 60G,staff_banh mi tuoi cha bong pho mai,Other,Other,0.0,Food,0.943,Food,ml-high,1,
Food,Food,Food,673892bbc6e5ba6f2b0c4345,Bánh mì,Staff_Banh Mi Cha Bong 60G,staff_banh mi cha bong,Other,Other,0.0,Food,0.878,Food,ml-high,1,
Food,Food,Food,673892bbc6e5ba6f2b0c4345,Bánh mì,Staff_Banh Mi Luoi Cha Bong Pho Mai 60G,staff_banh mi luoi cha bong pho mai,Other,Other,0.0,Food,0.924,Food,ml-high,1,
Food,Food,Food,67388101cc35ca0080012132,Bánh mì,Banh Mi Me 160G-Lovebread990,bánh_mì me - lovebread990,Food_Processed_Ready,Food,0.33,Food,0.923,Food,ml-high,0,
Food,Food,Food,673b3256150299c802087bda,Bánh mì,Striff Banh Mi Cha Bong 55Gr,striff bánh_mì cha_bong 55 gr,Food_Processed_Ready,Food,0.33,Food,0.973,Food,ml-high,0,
Food,Food,Food,67361ff3b528cca8e709d444,Bánh mì,Banh Mi Den Mix Hat - (Tui 10 Lat),bánh_mì den mix hat - tui 10 lat,Food_Processed_Ready,Food,0.33,Food,0.891,Food,ml-high,0,
Food,Food,Food,67385923d304013fc803ddf5,Bánh mì,Banh Mi Sandwich Staff 110G,bánh_mì sandwich staff,Food_Processed_Ready,Food,0.67,Food,0.876,Food,rule-based,0,
Food,Food,Food,67380c2bf3ccefe0d8060769,Bánh mì,Banh Mi Kido Vi Socola,bánh_mì kido_vi socola,Food_Processed_Ready,Food,0.33,Food,0.988,Food,ml-high,0,
Food,Food,Food,66dfdbbc9a554ac2f10c4019,Bánh mì,Banh Mi Pho Mai Hoang Kim-Grab,bánh_mì pho mai hoang_kim-grab,Food_Processed_Ready,Food,0.33,Food,0.937,Food,ml-high,0,
Food,Food,Food,66dfdbbc9a554ac2f10c4019,Bánh mì,Banh Mi Xuc Xich Pho Mai Vien,bánh_mì xúc_xích pho mai vien,Food_Processed_Ready,Food,0.33,Food,0.889,Food,ml-high,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,6738054e8738a4e77e0f05fb,Bánh mì,B Banh Mi 400G,b bánh_mì,Food_Processed_Ready,Food,0.33,Food,0.995,Food,ml-high,0,
Food,Food,Food,6735ff007bf8a388030c762a,Bánh mì,Banh Mi Nhan Xuc Xich 806G*2,bánh_mì nhan_xúc xích 2,Food_Processed_Ready,Food,0.33,Food,0.967,Food,ml-high,0,
Food,Food,Food,67451995d056e4d6e2026bd7,Bánh mì,Extreme After You Kem Vani Banh Mi Mat O,extreme after you kem vani bánh_mì mat o,Food_Processed_Ready,Food,0.33,Food,0.879,Food,ml-high,0,
Food,Food,Food,677f6f2e2a65f2b53f047c9c,Bánh mì,Banh Mi Dtt0 Kem Socola 90G,bánh_mì dtt0 kem socola,Food_Processed_Ready,Food,0.33,Food,0.974,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Banh Mi Kem Lanh Tra Xanh,bánh_mì kem lanh_tra xanh,Food_Processed_Ready,Food,0.33,Food,0.851,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Banh Mi Kem Lanh Socola,bánh_mì kem lanh socola,Food_Processed_Ready,Food,0.33,Food,0.914,Food,ml-high,0,
Food,Food,Food,6735c557da5a705f020a161f,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,674801bb2e6252d98d0bb4fe,Bánh mì,Banh Mi Nuong Mat Ong,bánh_mì nuong mat ong,Food_Processed_Ready,Food,0.33,Food,0.985,Food,ml-high,0,
Food,Food,Food,67580b10ea671da57a0d356a,Bánh mì,Bánh Mì Pho Mai Hoàng Kim,bánh_mì pho mai_hoàng kim,Food_Processed_Ready,Food,0.33,Food,0.97,Food,ml-high,0,
Food,Food,Food,677f6f2e2a65f2b53f047c9c,Bánh mì,Banh Mi Dtt0 Kem Socola 90G,bánh_mì dtt0 kem socola,Food_Processed_Ready,Food,0.33,Food,0.974,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Banh Mi Kem Lanh Tra Xanh,bánh_mì kem lanh_tra xanh,Food_Processed_Ready,Food,0.33,Food,0.851,Food,ml-high,0,
Food,Food,Food,674c67bc7814a421e30f45db,Bánh mì,Banh Mi Kem Lanh Socola,bánh_mì kem lanh socola,Food_Processed_Ready,Food,0.33,Food,0.914,Food,ml-high,0,
Food,Food,Food,6735c557da5a705f020a161f,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh mì,Banh Mi Otto Kem Socola 90G (Al),bánh_mì otto kem socola_al,Food_Processed_Ready,Food,0.33,Food,0.876,Food,ml-high,0,
Food,Food,Food,673b01f4b93af06f0a0cf6c3,Bánh mì,Bánh Mì Nướng Bơ Mật Ong,bánh_mì nướng_bơ mật_ong,Food_Processed_Ready,Food,0.33,Food,0.849,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,674801bb2e6252d98d0bb4fe,Bánh mì,Banh Mi Nuong Mat Ong,bánh_mì nuong mat ong,Food_Processed_Ready,Food,0.33,Food,0.985,Food,ml-high,0,
Food,Food,Food,673c55f6f72d41d9e40d9a66,Bánh Quy,Bánh Quy Atela Bắp Giòn Nhân Nhỏ (Hàng Xá),bánh quy_atela bắp giòn_nhân nhỏ hàng_xá,Food_Fresh_Produce,Food,0.33,Food,0.9,Food,ml-high,0,
Food,Food,Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Cream-O Bánh Quy Vanila 125G X 24,cream-o bánh_quy_vanila x 24,Other,Other,0.0,Food,0.538,Food,ml-medium,1,Topping kem hoặc đồ uống xay?
Food,Food,Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Danisa Bánh Quy Abbracci 168G,danisa bánh quy_abbracci,Food_Snack_Confectionery,Food,0.33,Food,0.961,Food,ml-high,0,
Food,Food,Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Bánh Quy Socola Chip Nhân Socola Parle Platina Hide & Seek Gói 112.5G,bánh quy_socola chip_nhân socola parle platina hide seek gói,Food_Snack_Confectionery,Food,0.67,Food,0.982,Food,rule-based,0,
Food,Food,Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Bánh Quy Sô Cô La Imperial Kem Hương Dâu Gói 100G,bánh quy_sô cô la_imperial kem hương_dâu gói,Food_Fresh_Produce,Food,0.33,Food,0.961,Food,ml-high,0,
Food,Food,Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Goody Chip Bánh Quy Hạt Điều 80G,goody chip bánh quy_hạt điều,Food_Snack_Confectionery,Food,0.67,Food,0.838,Food,rule-based,0,
Food,Food,Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Nabati Bánh Quy Phô Mai 112G,nabati bánh_quy_phô mai,Food_Dairy_Eating,Food,0.33,Food,0.661,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,67385aace882bffa400cc799,Bánh Quy,Oreo_Bánh Quy Nhân Socola 110.4G T24,oreo_bánh quy_nhân socola t24,Food_Snack_Confectionery,Food,1.0,Food,0.487,Food,rule-based,0,
Food,Food,Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Oreo Babymonster Bánh Quy Đỏ 110.4G,oreo babymonster bánh_quy_đỏ,Beverages_NonAlcoholic,Beverages,0.33,Food,0.901,Food,ml-high,0,
Food,Food,Food,5fe3184fa60af613a02dc667,Bánh Quy,Ritz Bánh Quy Kem Phô Mai 1 18G X Gói,ritz bánh_quy_kem phô_mai 1 x gói,Food_Dairy_Eating,Food,0.33,Food,0.685,Food,ml-medium,0,
Food,Food,Food,689eb5bb08d8148e4a0384b4,Bánh Quy,Bánh Quy Vị Hành Lá Crzay Cookie,bánh quy_vị hành_lá crzay cookie,Food_Fresh_Produce,Food,0.33,Food,0.748,Food,ml-medium,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Libra Bánh Quy Sữa Pingo 186G,libra bánh quy_sữa pingo,Food_Snack_Confectionery,Food,0.33,Food,0.83,Food,ml-medium,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Bánh Quy Kem Vani 119.6G/11C|G,oreo bánh_quy kem vani 11 c g,Food_Snack_Confectionery,Food,0.33,Food,0.825,Food,ml-medium,0,
Food,Food,Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Bánh Quy Cream-O Socola Đào Vảy 85G,bánh quy_cream-o socola đào vảy,Food_Snack_Confectionery,Food,0.67,Food,0.781,Food,ml-medium,1,Topping kem hoặc đồ uống xay?
Food,Food,Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Bánh Quy Lexus Pho M,bánh quy_lexus pho m,Food_Snack_Confectionery,Food,0.33,Food,0.958,Food,ml-high,0,
Food,Food,Food,682e8f2d4706b8b051034e82,Bánh Quy,Bánh Quy Nhân Mứt Dâu O&T 120G,bánh quy_nhân mứt dâu o t,Food_Fresh_Produce,Food,0.33,Food,0.887,Food,ml-high,0,
Food,Food,Food,5fe3184fa60af613a02dc667,Bánh Quy,Ritz Bánh Quy Kem Phô Mai 118G X Gói,ritz bánh_quy_kem phô mai x gói,Food_Dairy_Eating,Food,0.67,Food,0.87,Food,ml-high,1,Dairy ăn vs nguyên liệu
Food,Food,Food,5fe3184fa60af613a02dc667,Bánh Quy,Ritz Bánh Quy Kem Phô Mai 1 18G X Gói,ritz bánh_quy_kem phô_mai 1 x gói,Food_Dairy_Eating,Food,0.33,Food,0.685,Food,ml-medium,0,
Food,Food,Food,67374354b508e677120feef8,Bánh Quy,Bánh Quy Giòn Socola Trắng Nestle,bánh quy_giòn socola trắng nestle,Food_Snack_Confectionery,Food,0.67,Food,0.702,Food,rule-based,0,
Food,Food,Food,67374354b508e677120feef8,Bánh Quy,Bánh Quy Hương Việt Quất,bánh quy_hương việt quất,Food_Snack_Confectionery,Food,0.33,Food,0.795,Food,ml-medium,0,
Food,Food,Food,673c158ed1e3c171310c923c,Bánh Quy,Bánh Quy Dừa Vuông Libra Gói 180G,bánh quy_dừa vuông libra gói,Food_Snack_Confectionery,Food,0.33,Food,0.838,Food,ml-medium,0,
Food,Food,Food,673747178b714b73f70f26da,Bánh Quy,Libra Bánh Quy Sữa Pingo 186G,libra bánh quy_sữa pingo,Food_Snack_Confectionery,Food,0.33,Food,0.83,Food,ml-medium,0,
Food,Food,Food,6736845bf150fd02f000ab49,Bánh Quy,Bánh Quy Giòn Vị Hẹ,bánh quy_giòn vị hẹ,Food_Snack_Confectionery,Food,0.33,Food,0.778,Food,ml-medium,0,
Food,Food,Food,6736845bf150fd02f000ab49,Bánh Quy,Bánh Quy Giòn Vị Hề,bánh quy_giòn vị hề,Food_Snack_Confectionery,Food,0.33,Food,0.778,Food,ml-medium,0,
Food,Food,Food,6736845bf150fd02f000ab49,Bánh Quy,Bánh Quy Giòn Vị Hè,bánh quy_giòn vị hè,Food_Snack_Confectionery,Food,0.33,Food,0.778,Food,ml-medium,0,
Food,Food,Food,67741dcb3c1034281e0ac52d,Bánh Quy,Oreo Bánh Quy Hương Vani 64.4G,oreo bánh quy_hương vani,Food_Snack_Confectionery,Food,0.67,Food,0.916,Food,rule-based,0,
Food,Food,Food,67a2c9acba331adc430064a2,Bánh Quy,Bánh Quy Dừa Coconut - Vuông 180G,bánh quy_dừa coconut - vuông,Food_Snack_Confectionery,Food,0.33,Food,0.682,Food,ml-medium,0,
Food,Food,Food,6745ea4f7e9d0be9320e9d0f,Bánh Quy,Oreo - Bánh Quy Kem Vani 11G.4G,oreo - bánh quy_kem vani,Food_Snack_Confectionery,Food,0.67,Food,0.953,Food,rule-based,0,
Food,Food,Food,675199df0ab44d11e800bf99,Bánh Quy,Bánh Quy White Castle Vị Bơ,bánh quy_white castle_vị bơ,Food_Snack_Confectionery,Food,0.33,Accessories,0.448,Cần rà soát,uncertain,1,Dairy ăn vs nguyên liệu
Food,Food,Food,6738266569ecf860f1070737,Bánh Quy,Bánh Quy Bơ Tc Sôcôla 546G - (Hộp Thiếc),bánh quy_bơ tc sôcôla - hộp thiếc,Food_Snack_Confectionery,Food,0.33,Food,0.779,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,676b9d5545af7e197900de86,Bánh Quy,Vat08 Bánh Quy Cosy T.Cam Bơ Sữa Ht 378G,vat08 bánh_quy_cosy t cam_bơ sữa ht,Food_Fresh_Produce,Food,0.33,Food,0.553,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,676b9d5545af7e197900de86,Bánh Quy,Vat08 Bánh Quy Ym Oat Krunch Socola,vat08 bánh quy_ym oat krunch socola,Food_Snack_Confectionery,Food,0.67,Food,0.86,Food,rule-based,0,
Food,Food,Food,676b9d5545af7e197900de86,Bánh Quy,Vat08 Bánh Quy Cosy T.Cam Bơ Sữa Bạch Thủy,vat08 bánh_quy_cosy t cam_bơ sữa bạch_thủy,Food_Fresh_Produce,Food,0.33,Food,0.562,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,67385aace882bffa400cc799,Bánh Quy,Bánh Quy Cream O 85G Vị Vani,bánh quy_cream o_vị vani,Food_Snack_Confectionery,Food,0.33,Food,0.868,Food,ml-high,1,Topping kem hoặc đồ uống xay?
Food,Food,Food,67775be9bea3dc90cb09dfde,Bánh Quy,T3.Bánh Quy Kẹp Kem Phô,t3 bánh_quy_kẹp kem phô,Food_Dairy_Eating,Food,0.33,Food,0.77,Food,ml-medium,0,
Food,Food,Food,67363d96f38c330dd706b41f,Bánh Quy,Bánh Quy Ritz Nhân Phô Mai 118G,bánh quy_ritz nhân_phô mai,Food_Snack_Confectionery,Food,0.33,Food,0.801,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,6736aa0be34b4d57540b586c,Bánh Quy,Bánh Quy Đặc Sản Nhật Bản Meringue,bánh quy_đặc_sản nhật_bản meringue,Food_Fresh_Produce,Food,0.33,Food,0.961,Food,ml-high,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Bánh Quy Oat Krunch Strawberry & Blackcurrant Hộp 156G,bánh quy_oat krunch strawberry blackcurrant hộp,Food_Snack_Confectionery,Food,0.33,Food,0.774,Food,ml-medium,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Bánh Quy Nhân Việt Quất O&T 120G,bánh quy_nhân việt quất o t,Food_Snack_Confectionery,Food,0.33,Food,0.869,Food,ml-high,0,
Food,Food,Food,67378f4934bacc1cf403269e,Bánh Quy,Oreo Bánh Quy Kem Vị Vani 119.6G,oreo bánh_quy kem vị vani,Food_Snack_Confectionery,Food,0.33,Food,0.851,Food,ml-high,0,
Food,Food,Food,673c55f6f72d41d9e40d9a66,Bánh Quy,Bánh Quy Atela Bắp Giòn Nhân Nhỏ (Hàng Xá),bánh quy_atela bắp giòn_nhân nhỏ hàng_xá,Food_Fresh_Produce,Food,0.33,Food,0.9,Food,ml-high,0,
Food,Food,Food,67360d947e372967fc0b0d67,Bánh Quy,Bánh Quy Kẹp Phô Mai Pamiriter 218G - Vàng (Bịch),bánh quy_kẹp phô mai_pamiriter - vàng bịch,Food_Snack_Confectionery,Food,0.33,Food,0.907,Food,ml-high,1,Dairy ăn vs nguyên liệu
Food,Food,Food,67360d947e372967fc0b0d67,Bánh Quy,Bánh Quy Kẹp Phô Mai Pamiriter 218G - Xanh (Bịch),bánh quy_kẹp phô mai_pamiriter - xanh bịch,Food_Snack_Confectionery,Food,0.33,Food,0.801,Food,ml-medium,1,Dairy ăn vs nguyên liệu
Food,Food,Food,67360d947e372967fc0b0d67,Bánh Quy,Bánh Quy Butter Sand 60G (Bịch),bánh quy_butter sand bịch,Food_Snack_Confectionery,Food,0.33,Food,0.824,Food,ml-medium,0,
Food,Food,Food,67360d947e372967fc0b0d67,Bánh Quy,Bánh Quy Danisa Melomel,bánh quy_danisa melomel,Food_Snack_Confectionery,Food,0.33,Food,0.961,Food,ml-high,0,
Food,Food,Food,673c284177f072fe8108297c,Bánh Quy,Bánh Quy Mềm Country Ma Am Socola 138G,bánh quy_mềm country_ma am_socola,Food_Snack_Confectionery,Food,0.67,Food,0.961,Food,rule-based,0,
Food,Food,Food,689089abbdd8621d5f08b58a,Bánh Quy,B.Quy Oreo Kem Dau Goi110.4G,b quy_oreo kem dau goi110,Food_Snack_Confectionery,Food,0.33,Food,0.636,Food,ml-medium,0,
Food,Food,Food,689089abbdd8621d5f08b58a,Bánh Quy,B.Quy Oreo Kem Soco Goi110.4G,b quy_oreo kem soco goi110,Food_Snack_Confectionery,Food,0.33,Food,0.648,Food,ml-medium,0,
Food,Food,Food,689089abbdd8621d5f08b58a,Bánh Quy,Bquyoreo S.Dunk/Oreo Red110,bquyoreo s dunk oreo red110,Food_Snack_Confectionery,Food,0.33,Food,0.901,Food,ml-high,0,
Food,Food,Food,68d6a95c2f7243bd8e04e0e0,Bánh Quy,Banh Oreo Kem Marshmallow 110.4G,banh oreo kem marshmallow,Food_Snack_Confectionery,Food,0.33,Food,0.917,Food,ml-high,0,
Food,Food,Food,6736d85fea24cc986d0c0cf4,Bánh Quy,Oreo Banh Quy Kem Vani Mini 58.4,oreo banh quy_kem vani mini 58 4,Food_Snack_Confectionery,Food,0.33,Food,0.92,Food,ml-high,0,
Food,Food,Food,68d0b02df1a1685ae00ee19c,Bánh Quy,Oreo Banh Quy Kem So Co La 20.4G,oreo banh quy_kem so co_la,Food_Snack_Confectionery,Food,0.33,Food,0.896,Food,ml-high,0,
Food,Food,Food,68a0182c452e6c7a2109187b,Bánh Quy,Bánh Oreo Vị Kem Chocola 119.6G/119.6G/110.4G,bánh oreo_vị kem chocola,Food_Snack_Confectionery,Food,0.33,Food,0.956,Food,ml-high,0,
Food,Food,Food,68e4f8f3a48ee0b704010230,Bánh Quy,Bánh Oreo Mini Vani 20.4G,bánh oreo mini vani,Food_Snack_Confectionery,Food,0.33,Food,0.941,Food,ml-high,0,
Food,Food,Food,68e4f8f3a48ee0b704010230,Bánh Quy,Oreo Mini Vani 20.4G,oreo mini vani,Food_Snack_Confectionery,Food,0.33,Food,0.859,Food,ml-high,0,
Food,Food,Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Banh Oreo Mini Vani,banh oreo mini vani,Food_Snack_Confectionery,Food,0.33,Food,0.93,Food,ml-high,0,
Food,Food,Food,68a6d7b5f4c16b87bf021027,Bánh Quy,Oreo,oreo,Food_Snack_Confectionery,Food,0.33,Food,0.901,Food,ml-high,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1,oreo banh quy_kem vani 1,Food_Snack_Confectionery,Food,0.33,Food,0.954,Food,ml-high,0,
Food,Food,Food,67408735a9b2e83130072a3e,Bánh Quy,Soboro Oreo,soboro oreo,Food_Snack_Confectionery,Food,0.33,Food,0.748,Food,ml-medium,0,
Food,Food,Food,6852973096b085189706269b,Bánh Quy,Blizz Oreo - R,blizz oreo - r,Food_Snack_Confectionery,Food,0.33,Food,0.901,Food,ml-high,0,
Food,Food,Food,684561ac8347c8ce9e02d2a9,Bánh Quy,Blizz Oreo - R,blizz oreo - r,Food_Snack_Confectionery,Food,0.33,Food,0.901,Food,ml-high,0,
Food,Food,Food,684e75bfd928c9ce660f02ab,Bánh Quy,Oreo Da Xay,oreo da xay,Food_Snack_Confectionery,Food,0.33,Food,0.668,Food,ml-medium,0,
Food,Food,Food,67399cf8dd88c143010e544d,Bánh Quy,Oreo Banh Quy Kem Vani 110.4G/1 Goi,oreo banh quy_kem vani 1 goi,Food_Snack_Confectionery,Food,0.33,Food,0.942,Food,ml-high,0,
