item_name,clean,pred_label
Kem Que Wall'S Topten Vanilla 55G/60G,kem que wall topten vanilla /,Dairy - Kem - Phô mai
Kem Que Merino Kool Dưa Hấu 62G,kem que merino kool dưa hấu,Dairy - Kem - Phô mai
Kem Banh Ca Celano,kem bánh cá celano,Dairy - Kem - Phô mai
Kem Socola He Han,kem socola he han,Dairy - Kem - Phô mai
Snow Baby Kem Vani Chuoi Scl H.Rhan 70Ml,snow baby kem vani chuoi scl h rhan,Dairy - Kem - Phô mai
Snow Baby Kem Vani Bac Ha Scl H.Rhan 70Ml,snow baby kem vani bac ha scl h rhan,Dairy - Kem - Phô mai
Celano Kem Cone Vani 110Ml/66G,celano kem cone vani /,Dairy - Kem - Phô mai
Kem Wall'S Magnum Classic 62G,kem wall magnum classic,Dairy - Kem - Phô mai
Kem Que Wall'S Topten Vanila 55G/60G,kem que wall topten vanila /,Dairy - Kem - Phô mai
Kem Que Wall'S Topten Vanilla 55G/60G,kem que wall topten vanilla /,Dairy - Kem - Phô mai
Kem Que Merino Kool Dưa Hấu 62G,kem que merino kool dưa hấu,Dairy - Kem - Phô mai
Kem Banh Ca Celano,kem bánh cá celano,Dairy - Kem - Phô mai
Kem Que Merino Yeah Cacao 68Gr,kem que merino yeah cacao 68gr,Dairy - Kem - Phô mai
Wall'S Kem Cornetto Black&White 66G,wall kem cornetto black&white,Dairy - Kem - Phô mai
L-I-Ice Cream Milo O,-i-ice cream milo o,Dairy - Kem - Phô mai
Merino Kem Que X Plus Dau Xanh 60G,merino kem que plus dau xanh,Dairy - Kem - Phô mai
Kem Hop Celano Socola Va Hat Socola 460Ml,kem hop celano socola va hat socola,Dairy - Kem - Phô mai
Kem Hop Celano Ca Phe Muoi 460Ml,kem hop celano cá phe muoi,Dairy - Kem - Phô mai
T3.Kem Walls Bites Time,t3 kem walls bites time,Dairy - Kem - Phô mai
Kem Walls Bites Time,kem walls bites time,Dairy - Kem - Phô mai
Celano Kem Sua Chua Nho Do 65G/1,celano kem sua chua nho do /1,Dairy - Kem - Phô mai
Kem Vani,kem vani,Dairy - Kem - Phô mai
Hop Celano Sococ,hop celano sococ,Dairy - Kem - Phô mai
Cay Celano Luxury,cay celano luxury,Dairy - Kem - Phô mai
Kem Que Sua Khong Chat Phu Gia,kem que sua khong chat phu gia,Dairy - Kem - Phô mai
Kem Vani Chuối Socola Hạnh Nhân Snow B,kem vani chuối socola hạnh nhân snow b,Dairy - Kem - Phô mai
Kem Que Vi Socola,kem que vi socola,Dairy - Kem - Phô mai
Kem Que Vi Dau,kem que vi dau,Dairy - Kem - Phô mai
Kem Que Vi Chanh Day,kem que vi chanh day,Dairy - Kem - Phô mai
Gelato Mix Sữa Dừa,gelato mix sữa dừa,Dairy - Kem - Phô mai
K.Hop Celano 460Ml,k hop celano,Dairy - Kem - Phô mai
Corn Ice Cream,corn ice cream,Dairy - Kem - Phô mai
Celano Kem Cone Extra Socola 125Ml,celano kem cone extra socola,Dairy - Kem - Phô mai
Wall'S Kem Chocolux 135Ml/86G,wall kem chocolux /,Dairy - Kem - Phô mai
Wall'S Kem Winnie The Pooh 90Ml/60G,wall kem winnie the pooh /,Dairy - Kem - Phô mai
Kem Hop Cao Cap Celano Cream - Pistachio,kem hop cao cap celano cream - pistachio,Dairy - Kem - Phô mai
Kem Socola (Thung),kem socola thung,Dairy - Kem - Phô mai
Kem Sb-Ice Cream Bit,kem sb-ice cream bit,Dairy - Kem - Phô mai
Kem Socola 80G (Gold),kem socola gold,Dairy - Kem - Phô mai
Single Cone Gelato,single cone gelato,Dairy - Kem - Phô mai
Celano Kem Hop Vani & Hat Oc Cho 490Ml/307G,celano kem hop vani & hat oc cho /,Dairy - Kem - Phô mai
Merino Kem Que X Pluz Khoai Mon 730,merino kem que pluz khoai mon 730,Dairy - Kem - Phô mai
Celano Kem Cone Vani 110Ml/65G,celano kem cone vani /,Dairy - Kem - Phô mai
Wall'S Kem Topten Huong Vani 55G/90G,wall kem topten huong vani /,Dairy - Kem - Phô mai
Wall'S Kem Winnie The Pooh 90Ml/60G,wall kem winnie the pooh /,Dairy - Kem - Phô mai
Celano Kem Cone Vani Dau 110Ml/68Gr,celano kem cone vani dau /68gr,Dairy - Kem - Phô mai
Magnum Kem Vani Socola 80Ml/82G T24,magnum kem vani socola / t24,Dairy - Kem - Phô mai
Kem Cá Celano Khoai Môn 70G,kem cá celano khoai môn,Dairy - Kem - Phô mai
Kem Dâu Sữa Ly Viên,kem dâu sữa ly viên,Dairy - Kem - Phô mai
Casa Gelato,casa gelato,Dairy - Kem - Phô mai
Bánh Quế Sầu Riêng Kem Vani - (Hộp),bánh quế sầu riêng kem vani - hộp,Dairy - Kem - Phô mai
Kem Vani,kem vani,Dairy - Kem - Phô mai
Kem Socola,kem socola,Dairy - Kem - Phô mai
Kem Ca Celano Tr.X-Daudo 100G,kem cá celano tr -daudo,Dairy - Kem - Phô mai
Kem Wall'S Top Ten Soco. 60G,kem wall top ten soco,Dairy - Kem - Phô mai
Kem Que Celano Passion S.Tươi T.Châu Đ.,kem que celano passion tươi t châu đ,Dairy - Kem - Phô mai
Celano Kem Cone Vani 110Ml/66G,celano kem cone vani /,Dairy - Kem - Phô mai
Kem Orque Celano Extra Dau125,kem orque celano extra dau125,Dairy - Kem - Phô mai
Kun Scu Hương Kem Dâu Túi 110Ml,kun scu hương kem dâu túi,Dairy - Kem - Phô mai
Kem Walls Top Ten Soco,kem walls top ten soco,Dairy - Kem - Phô mai
Casa Gelato,casa gelato,Dairy - Kem - Phô mai
Haagen Dazs Strawberry Ice Cream (473 Ml),haagen dazs strawberry ice cream,Dairy - Kem - Phô mai
Kem Wall'S Bites T/C 60G,kem wall bites t/c,Dairy - Kem - Phô mai
Kem Wall'S Topten Vanilla 6C,kem wall topten vanilla 6c,Dairy - Kem - Phô mai
Kem Soco A - Chocolate Ice Cream,kem soco a - chocolate ice cream,Dairy - Kem - Phô mai
Kem Dau Tay - Strawberry Ice Cream,kem dau tay - strawberry ice cream,Dairy - Kem - Phô mai
Kem Banh Ca Celano T,kem bánh cá celano t,Dairy - Kem - Phô mai
Magnum Kem Vani Socola 80Ml/62G T24,magnum kem vani socola / t24,Dairy - Kem - Phô mai
Magnum Kem Vani Scl H Nhan 80Ml/64.5Gt24,magnum kem vani scl h nhan /64 5gt24,Dairy - Kem - Phô mai
B.Hop Celano Cream,b hop celano cream,Dairy - Kem - Phô mai
Kem Wall'S Top Ten Socioc. 60G,kem wall top ten socioc,Dairy - Kem - Phô mai
Kem Ca Celano,kem cá celano,Dairy - Kem - Phô mai
M-Ice Cream Milo,-ice cream milo,Dairy - Kem - Phô mai
Kem Que Merino Cutie Bear Milky Chocolate 64G Kido,kem que merino cutie bear milky chocolate kido,Dairy - Kem - Phô mai
K.T3.Th.Kem Que So Co1,k t3 th kem que so co1,Dairy - Kem - Phô mai
Celano Kem Cone Extra Dau 125Ml,celano kem cone extra dau,Dairy - Kem - Phô mai
Kem Que Wall'S Topten Socola 55G/60G,kem que wall topten socola /,Dairy - Kem - Phô mai
Kem Que Merino Yeah Cacao 68Gr,kem que merino yeah cacao 68gr,Dairy - Kem - Phô mai
Kem Banh Ca Celano T,kem bánh cá celano t,Dairy - Kem - Phô mai
Kem Banh Ca Celano V,kem bánh cá celano v,Dairy - Kem - Phô mai
Snow Baby Kem Vani Boc Ha Soctrang 70Ml,snow baby kem vani boc ha soctrang,Dairy - Kem - Phô mai
Kem Banh Ca Celano,kem bánh cá celano,Dairy - Kem - Phô mai
K.Wall'Svani&Coco2Inb1420G/390G,k wall svani&coco2inb1420g/,Dairy - Kem - Phô mai
Kem Merino Celano Cone Oc Que Vani/20,kem merino celano cone oc que vani/20,Dairy - Kem - Phô mai
Yến Chưng Ngũ Vị - 200Ml,yến chưng ngũ vị -,Dairy - Kem - Phô mai
Nước Yến Sào Cao Cấp Nest Relax Đông Trùng Hạ Thảo 5% Yến 6 Chai X 135Ml,nước yến sào cao cấp nest relax đông trùng hạ thảo 5 yến,Dairy - Kem - Phô mai
Nước Yến Sào Cao Cấp Nunest Relax Đông Trùng Hạ Thảo 5% Yến 6 Chai X 135Ml,nước yến sào cao cấp nunest relax đông trùng hạ thảo 5 yến,Dairy - Kem - Phô mai
Lo Nuoc Yen Tusine,lo nuoc yen tusine,Dairy - Kem - Phô mai
Nuoc Yen Ga Lon,nuoc yen gà lon,Dairy - Kem - Phô mai
Oto Yen Lai Bi 150Gr,oto yen lai bi 150gr,Dairy - Kem - Phô mai
Nuoc Yen Nguyen Chat Legend 18% 70Ml*6,nuoc yen nguyen chat legend 18 6,Dairy - Kem - Phô mai
Scu To Yen Nestle Dau 75Ml,scu to yen nestle dau,Dairy - Kem - Phô mai
Scu To Yen Nestle 75Ml,scu to yen nestle,Dairy - Kem - Phô mai
Tổ Yến Nc Vp Milk True Nest Có Đường Hop,tổ yến nc vp milk true nest có đường hop,Dairy - Kem - Phô mai
Mật Ong Viethoney,mật ong viethoney,Gia vị - Sốt - Dầu
Khoai Vang Mật Ong - Gói 500G,khoai vang mật ong - gói,Gia vị - Sốt - Dầu
1 1 Honey-Pineapple Ta,1 1 honey-pineapple ta,Gia vị - Sốt - Dầu
Mat Ong Viethoney,mat ong viethoney,Gia vị - Sốt - Dầu
Mù Tạt Mật Ong - S,mù tạt mật ong -,Gia vị - Sốt - Dầu
Nước Uống Yineng Vị Đào Mật Ong 500Ml,nước uống yineng vị đào mật ong,Gia vị - Sốt - Dầu
Banh Gao Jinju Mat Ong 100G,bánh gao jinju mat ong,Gia vị - Sốt - Dầu
003 - Bo Mat Ong,003 - bò mat ong,Gia vị - Sốt - Dầu
Vinamilk - Scu Probi Nghe Mat Ong 4*130Ml,vinamilk - scu probi nghe mat ong 4,Gia vị - Sốt - Dầu
Tra Tac Da Xay Mat Ong,tra tac da xay mat ong,Gia vị - Sốt - Dầu
Ga Sot Mat Ong 1/2,gà sot mat ong 1/2,Gia vị - Sốt - Dầu
Tra Tac Mat Ong,tra tac mat ong,Gia vị - Sốt - Dầu
Luc Tra Buoi Mat Ong,luc tra buoi mat ong,Gia vị - Sốt - Dầu
Orion Keo Hong Vi Quat Mat Ong 87.5G/84G,orion keo hong vi quat mat ong /,Gia vị - Sốt - Dầu
Vien Ngam Strepsils Honey And Lemon 2X12,vien ngam strepsils honey and lemon 2x12,Gia vị - Sốt - Dầu
Hong Tra Chanh Mat Ong (L),hong tra chanh mat ong,Gia vị - Sốt - Dầu
Luc Tra Mat Ong (L) + Thach Pho Mai La Dua,luc tra mat ong + thach phở mai la dua,Gia vị - Sốt - Dầu
Tearoma_Tra Tac Mat Ong Hoa Tan (14 X 5G),tearoma_tra tac mat ong hoa tan 14,Gia vị - Sốt - Dầu
Tra Mat Ong Boncha Vi Tac Chai 450Ml,tra mat ong boncha vi tac chai,Gia vị - Sốt - Dầu
Sữa Chua Uống Probi Gold Mật Ong Và Curc,sữa chua uống probi gold mật ong và curc,Gia vị - Sốt - Dầu
Bánh Mì Nướng Bơ Mật Ong,bánh mì nướng bơ mật ong,Gia vị - Sốt - Dầu
Mon Nuoc G Honey Ruby Grapefruit Cb,mon nuoc g honey ruby grapefruit cb,Gia vị - Sốt - Dầu
Sot Toi Mat Ong Them,sot toi mat ong them,Gia vị - Sốt - Dầu
Boncha Tra Mat Ong Vi Dao 450Ml/1 Chai,boncha tra mat ong vi dao /,Gia vị - Sốt - Dầu
Mon Nuoc T Iced Honey Nougat Oatmilk Mac,mon nuoc t iced honey nougat oatmilk mac,Gia vị - Sốt - Dầu
Mon Nuoc Iced Honey Nougat Oatmilk Mac,mon nuoc iced honey nougat oatmilk mac,Gia vị - Sốt - Dầu
Quyt Honey Sweet Tui 1 Kg,quyt honey sweet tui,Gia vị - Sốt - Dầu
Tra Mat Ong Vi Dao 450Ml/1 Chai,tra mat ong vi dao /,Gia vị - Sốt - Dầu
Boncha Tra Mat Ong Vi Chanh 450Ml,boncha tra mat ong vi chanh,Gia vị - Sốt - Dầu
Boncha Tra Mat Ong Vi Deo 450Ml,boncha tra mat ong vi deo,Gia vị - Sốt - Dầu
Tra Dao Mat Ong,tra dao mat ong,Gia vị - Sốt - Dầu
Lai Sua Mat Ong + It Ngot,lai sua mat ong + it ngot,Gia vị - Sốt - Dầu
M-Peach Pulp Honey O,-peach pulp honey o,Gia vị - Sốt - Dầu
Ga Xao Mat Ong,gà xao mat ong,Gia vị - Sốt - Dầu
Mon Nuoc G Honey Nougat Oatmilk Cream,mon nuoc g honey nougat oatmilk cream,Gia vị - Sốt - Dầu
Mon Nuoc V Honey Nougat Oatmilk Macchiat,mon nuoc v honey nougat oatmilk macchiat,Gia vị - Sốt - Dầu
Mon Nuoc G Honey Nougat Oatmilk Frap,mon nuoc g honey nougat oatmilk frap,Gia vị - Sốt - Dầu
Ts.Tra Mat Ong Hoa Lai 5,ts tra mat ong hoa lai 5,Gia vị - Sốt - Dầu
Tra Hoa Cuc Mat Ong (L),tra hoa cuc mat ong,Gia vị - Sốt - Dầu
Mon Nuoc T Honey Nougat Oatmilk Frap,mon nuoc t honey nougat oatmilk frap,Gia vị - Sốt - Dầu
Olong Tu Quy Chanh Mat Ong,olong tu quy chanh mat ong,Gia vị - Sốt - Dầu
Nso24-04 Cb Com Ga Sot Mu Tac * Com Sot Mu Tat Mat Ong * Chai Coke,nso24-04 cb cơm gà sot mu tac cơm sot mu tat mat ong chai coke,Gia vị - Sốt - Dầu
"02312.1 [1: Tron, 0 Lop, Kich 12] Happy Birthday Honey",02312 1 1 tron 0 lop kich 12 happy birthday honey,Gia vị - Sốt - Dầu
3. Salad Rong Bien Mat Ong,3 salad rong bien mat ong,Gia vị - Sốt - Dầu
Hong Tra Tac Mat Ong Size Xl - Fulltopping Thach Hat,hong tra tac mat ong - fulltopping thach hat,Gia vị - Sốt - Dầu
Tra Tac Thai Xanh Mat Ong Size Xl - Fulltopping Thach Hat,tra tac thai xanh mat ong - fulltopping thach hat,Gia vị - Sốt - Dầu
Hong Tra Tac Mat Ong Size Xl,hong tra tac mat ong,Gia vị - Sốt - Dầu
Tra Tac Thai Xanh Mat Ong Size Xl,tra tac thai xanh mat ong,Gia vị - Sốt - Dầu
Banh Gao Ga Ran Mat Ong,bánh gao gà ran mat ong,Gia vị - Sốt - Dầu
Tra Dao Mat Ong Snl M - (Ly),tra dao mat ong snl - ly,Gia vị - Sốt - Dầu
Tra Tac Mat Ong,tra tac mat ong,Gia vị - Sốt - Dầu
Ga Sot Mat Ong,gà sot mat ong,Gia vị - Sốt - Dầu
Tra Hoa Cuc Mat Ong (L),tra hoa cuc mat ong,Gia vị - Sốt - Dầu
Tra Gung Mat Ong Nong - Ta2 (Kh),tra gung mat ong nong - ta2 kh,Gia vị - Sốt - Dầu
Honey Cake (Cai),honey cake cai,Gia vị - Sốt - Dầu
Tra Mat Ong Boncha Vi Chanh 450Ml,tra mat ong boncha vi chanh,Gia vị - Sốt - Dầu
Nuoc Tra Xan Mat Ong Hoa Lai Boncha 450Ml/24,nuoc tra xan mat ong hoa lai boncha /24,Gia vị - Sốt - Dầu
Nuoc Tra Mat Ong Vui Quat Boncha,nuoc tra mat ong vui quat boncha,Gia vị - Sốt - Dầu
Nuoc Tra Mat Ong Vi Chanh Boncha 450Ml/24,nuoc tra mat ong vi chanh boncha /24,Gia vị - Sốt - Dầu
Hong Tra Chanh Mat Ong (L),hong tra chanh mat ong,Gia vị - Sốt - Dầu
Cozy Tac Mat Ong 455,cozy tac mat ong 455,Gia vị - Sốt - Dầu
L-Honey Green Milk Macchiato,-honey green milk macchiato,Gia vị - Sốt - Dầu
Lap Xuong Vi Mat Ong,lap xuong vi mat ong,Gia vị - Sốt - Dầu
Tra Chanh Mat Ong Gia Tay (M),tra chanh mat ong gia tay,Gia vị - Sốt - Dầu
Cam Mat Ong,cam mat ong,Gia vị - Sốt - Dầu
Tea365 Tra Huong Mat Ong 500Ml/1 Chai,tea365 tra huong mat ong /,Gia vị - Sốt - Dầu
Tra Hoa Cuc Mat Ong Long Nhan,tra hoa cuc mat ong long nhan,Gia vị - Sốt - Dầu
Nuoc Buoi Mat Ong Kang Shi Fu 500Ml,nuoc buoi mat ong kang shi fu,Gia vị - Sốt - Dầu
Nuoc Buoi Mat Ong Kang Sht Fu 500Ml,nuoc buoi mat ong kang sht fu,Gia vị - Sốt - Dầu
Nước Bưởi Mật Ong Kang Shi Fu 500Ml,nước bưởi mật ong kang shi fu,Gia vị - Sốt - Dầu
Orion Keo Ho Gui Vi Gung Vi Mat Ong 875 G,orion keo ho gui vi gung vi mat ong,Gia vị - Sốt - Dầu
Khoai Vàng Gia Vị Mat Ong 200G,khoai vàng gia vị mat ong,Gia vị - Sốt - Dầu
Tra Huong Mat Ong 500Ml,tra huong mat ong,Gia vị - Sốt - Dầu
Cam Mat Ong It Da,cam mat ong it da,Gia vị - Sốt - Dầu
Quyt Honey Sweet Tui 1 Kg,quyt honey sweet tui,Gia vị - Sốt - Dầu
Hong Tra Thai Tac Sa Mat Ong,hong tra thai tac sa mat ong,Gia vị - Sốt - Dầu
Ga Popcorn Mat Ong Toi,gà popcorn mat ong toi,Gia vị - Sốt - Dầu
Tra Hoa Cuc Mat Ong (L),tra hoa cuc mat ong,Gia vị - Sốt - Dầu
Tra Chanh Mat Ong,tra chanh mat ong,Gia vị - Sốt - Dầu
Xit Hong Keo Ong Vitatree Super Propolis Spray Complex With Honey 30Ml,xit hong keo ong vitatree super propolis spray complex with honey,Gia vị - Sốt - Dầu
Tra Mat Ong Boncha,tra mat ong boncha,Gia vị - Sốt - Dầu
Tra Mat Ong Tac Roncha 450Ml,tra mat ong tac roncha,Gia vị - Sốt - Dầu
Boncha Tra Mat Ong Vi Chanh 450Ml,boncha tra mat ong vi chanh,Gia vị - Sốt - Dầu
Boncha Tra Mat Ong Vi Lai 450Ml,boncha tra mat ong vi lai,Gia vị - Sốt - Dầu
Dh Foods Sot Ga Nuong Mat Ong 65G T120,dh foods sot gà nuong mat ong t120,Gia vị - Sốt - Dầu
Ba Chi Bo My Sot Mat Ong,ba chi bò my sot mat ong,Gia vị - Sốt - Dầu
Ga Xe Sot Mat Ong 1/2 Con Tc,gà xe sot mat ong 1/2 con tc,Gia vị - Sốt - Dầu
Tra Quat Mat Ong Nong - Hot Honey Kumquat Mountain Tea,tra quat mat ong nong - hot honey kumquat mountain tea,Gia vị - Sốt - Dầu
Banh An Sang Honey Stars 150G,bánh an sang honey stars,Gia vị - Sốt - Dầu
Bupnon Hong Tra Tea365 Mat Ong 500Ml,bupnon hong tra tea365 mat ong,Gia vị - Sốt - Dầu
Tra Hoa Dau Biec Mat Ong,tra hoa dau biec mat ong,Gia vị - Sốt - Dầu
Banh Mi Nuong Mat Ong,bánh mì nuong mat ong,Gia vị - Sốt - Dầu
Luc Tra Chanh Mat Ong (L) + Tran Chau Gia Truyen,luc tra chanh mat ong + tran chau gia truyen,Gia vị - Sốt - Dầu
Tra Hoa Cuc Mat Ong,tra hoa cuc mat ong,Gia vị - Sốt - Dầu
Hong Tra Chanh Mat Ong (L),hong tra chanh mat ong,Gia vị - Sốt - Dầu
M-Honey Black Tea,-honey black tea,Gia vị - Sốt - Dầu
Keo Gung Gingerbon Chanh Mat Ong 125G,keo gung gingerbon chanh mat ong,Gia vị - Sốt - Dầu
Chef Biggy - Chan Ga Vi Mat Ong 30G,chef biggy - chan gà vi mat ong,Gia vị - Sốt - Dầu
Tra Quat Mat Ong,tra quat mat ong,Gia vị - Sốt - Dầu
Tra Hop Cozy Vi Tac Mat Ong 225Ml,tra hop cozy vi tac mat ong,Gia vị - Sốt - Dầu
Tra Gung Mat Ong Chanh Vang,tra gung mat ong chanh vang,Gia vị - Sốt - Dầu
Gum Mat Ong Chanh Hu,gum mat ong chanh hu,Gia vị - Sốt - Dầu
Sườn Heo Nướng Mật Ong,sườn heo nướng mật ong,Gia vị - Sốt - Dầu
"Combo Am Thuc Vuon Nha Ai (4-5 Khach) 850K - So 1 (Goi Bo Bop Thau, Bo 1 Nang, Ga Den Tay Bac Chien/Hap Mam Nhi, Lau Hai San, Com Trang, Trai Cay)",combo am thuc vuon nha ai 4-5 khach 850k - so 1 goi bò bop thau bò 1 nang gà den tay bac chien/hap mam nhi lau hai san cơm trang trai cay,Đồ ăn chế biến sẵn
Rtc Combo Lau Hai San Kem Rau 0000000706940,rtc combo lau hai san kem rau 0000000706940,Đồ ăn chế biến sẵn
Goi An Sang - Hola Bf Pho Ap Chao Sot Hai San - Combo So-Co-La (Nong/Lanh) - Hot/ Cold Chocolate,goi an sang - hola bf phở ap cháo sot hai san - combo so-co-la nong/lanh - hot/ cold chocolate,Đồ ăn chế biến sẵn
Combo Tổng Hợp Cá Hồi,combo tổng hợp cá hồi,Đồ ăn chế biến sẵn
Combo Cs 1: Meso Pdrn Tế Bào Gốc Dna Cá Hồi Thế Hệ Mới,combo cs 1 meso pdrn tế bào gốc dna cá hồi thế hệ mới,Đồ ăn chế biến sẵn
Combo Cs 1: Meso Pdrn Te Bao Goc Dna Ca Hoi The He Moi (Gia Foxie Member Card),combo cs 1 meso pdrn te bao goc dna cá hoi the he moi gia foxie member card,Đồ ăn chế biến sẵn
Combo Cs 1: Meso Te Bao Goc Dna Ca Hoi (Gia Foxie Member Card),combo cs 1 meso te bao goc dna cá hoi gia foxie member card,Đồ ăn chế biến sẵn
Combo Cs1: Meso Tế Bào Gốc Dna Cá Hồi (Giá Foxie Member Card),combo cs1 meso tế bào gốc dna cá hồi giá foxie member card,Đồ ăn chế biến sẵn
Combo Tokbokki Truyền Thống + 2 Chả Cá Que,combo tokbokki truyền thống + 2 chả cá que,Đồ ăn chế biến sẵn
Combo Rau Thập Cẩm,combo rau thập cẩm,Đồ ăn chế biến sẵn
Rtc Combo Lau Hai San Kem Rau 0000000706940,rtc combo lau hai san kem rau 0000000706940,Đồ ăn chế biến sẵn
Combo Rau Thập Cẩm,combo rau thập cẩm,Đồ ăn chế biến sẵn
Goi An Sang - Hola Bf Pho Ap Chao Sot Hai San - Combo So-Co-La (Nong/Lanh) - Hot/ Cold Chocolate,goi an sang - hola bf phở ap cháo sot hai san - combo so-co-la nong/lanh - hot/ cold chocolate,Đồ ăn chế biến sẵn
Combo 2 (Phở Big Box & Nuoc Cam M),combo 2 phở big box & nuoc cam,Đồ ăn chế biến sẵn
Goi An Sang - Hola Bf Pho Bo Uc - Combo Bf Ca Phe - Vn White Coffee,goi an sang - hola bf phở bò uc - combo bf cá phe - vn white coffee,Đồ ăn chế biến sẵn
Combo Bún Chả Hà Nội + 1Ly Trà Tắc [Nowkm],combo bún chả hà nội + 1ly trà tắc nowkm,Đồ ăn chế biến sẵn
Combo 39K Combo Bún Bò Phúc Lộc + Nước Hạt Chia D2 240Ml,combo 39k combo bún bò phúc lộc + nước hạt chia d2,Đồ ăn chế biến sẵn
Tnx Combo Nem Rán/Chả Giò 205G T24,tnx combo nem rán/chả giò t24,Đồ ăn chế biến sẵn
Combo Yến Thích Hot,combo yến thích hot,Đồ ăn chế biến sẵn
Combo Bò 3 Loại,combo bò 3 loại,Đồ ăn chế biến sẵn
Combo Bbq Ba Roi - Nac Dam Heo,combo bbq ba roi - nac dam heo,Đồ ăn chế biến sẵn
Combo 6 Miếng Gà,combo gà,Đồ ăn chế biến sẵn
Combo Gà Vut Ve,combo gà vut ve,Đồ ăn chế biến sẵn
Combo B - Gà Sốt Cay Buffalo,combo b - gà sốt cay buffalo,Đồ ăn chế biến sẵn
Combo Gà Vui Vẻ,combo gà vui vẻ,Đồ ăn chế biến sẵn
Combo 2C Bic & Burger,combo 2c bic & burger,Đồ ăn chế biến sẵn
Combo A - Gà Sốt Bơ Tỏi,combo a - gà sốt bơ tỏi,Đồ ăn chế biến sẵn
Combo 2 (Phở Big Box & Nuoc Cam M),combo 2 phở big box & nuoc cam,Đồ ăn chế biến sẵn
Combo Pepsi Khong Gioi Han,combo pepsi khong gioi han,Đồ ăn chế biến sẵn
Combo Pepsi Khong Gioi Han,combo pepsi khong gioi han,Đồ ăn chế biến sẵn
"Combo Am Thuc Vuon Nha Ai (4-5 Khach) 850K - So 1 (Goi Bo Bop Thau, Bo 1 Nang, Ga Den Tay Bac Chien/Hap Mam Nhi, Lau Hai San, Com Trang, Trai Cay)",combo am thuc vuon nha ai 4-5 khach 850k - so 1 goi bò bop thau bò 1 nang gà den tay bac chien/hap mam nhi lau hai san cơm trang trai cay,Đồ ăn chế biến sẵn
Rtc Combo Lau Hai San Kem Rau 0000000706940,rtc combo lau hai san kem rau 0000000706940,Đồ ăn chế biến sẵn
Combo Db Ban Be Sum Vay,combo db ban be sum vay,Đồ ăn chế biến sẵn
"Combo Bo 550G 2-3 Nguoi 629K (Ba Chi, Loi Vai, De Suon, Than Uop) *G/Chu: Kim Chi",combo bò 2-3 nguoi 629k ba chi loi vai de suon than uop g/chu kim chi,Đồ ăn chế biến sẵn
"Combo Heo 550G 2-3 Nguoi 379K (Ba Chi Heo, Ba Chi Heo Uop, Nac Nong Heo, Suon Uop)",combo heo 2-3 nguoi 379k ba chi heo ba chi heo uop nac nong heo suon uop,Đồ ăn chế biến sẵn
Combo Xuan,combo xuan,Đồ ăn chế biến sẵn
Combo Bò Tươi Iga Wagyu,combo bò tươi iga wagyu,Đồ ăn chế biến sẵn
Combo 3 - Du Xuan Xem Hanh (Loi),combo 3 - du xuan xem hanh loi,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Bún Chả Hà Nội + 1Ly Trà Tắc [Nowkm],combo bún chả hà nội + 1ly trà tắc nowkm,Đồ ăn chế biến sẵn
Combo 2 Miếng Gà,combo gà,Đồ ăn chế biến sẵn
T3. Combo Mì Lẩu,t3 combo mì lẩu,Đồ ăn chế biến sẵn
Hotpot Set Combo 1/1 Phan,hotpot set combo 1/1 phan,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo 10 Goi Chan Ga Viet Nam Hey Yo Vi Truyen Thong Dam Da Dai Gion Cay Te Bung,combo 10 goi chan gà viet nam hey yo vi truyen thong dam da dai gion cay te bung,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn
Combo 39K Combo Bún Bò Phúc Lộc + Nước Hạt Chia D2 240Ml,combo 39k combo bún bò phúc lộc + nước hạt chia d2,Đồ ăn chế biến sẵn
Combo 39K Combo Cơm Sườn + Tăng Lực Redmen 240 Ml,combo 39k combo cơm sườn + tăng lực redmen,Đồ ăn chế biến sẵn
Combo 39K Combo Cơm Sườn + Sữa Đậu Nành Collagen Semi 240Ml,combo 39k combo cơm sườn + sữa đậu nành collagen semi,Đồ ăn chế biến sẵn
Combo Gà Thiếu Nhi,combo gà thiếu nhi,Đồ ăn chế biến sẵn
