item_name,clean,pred_label
Trà TC Đặc Biệt,trà tc đặc biệt,Trà
Trà gừng,trà gừng,Trà
Tra chanh (size M),tra chanh size m,Trà
Luc Tra Thom Hawai_L,luc tra thom hawai_l,Trà
TRA GUNG,tra gung,Trà
Tra Thach Dao M,tra thach dao m,Trà
Tra Hibicus,tra hibicus,Trà
tra dao va hat chia fuze tea+ chai 1l,tra dao va hat chia fuze tea+ chai,Trà
Matcha kem muoi,matcha kem muoi,Trà
Trà Atiso đỏ,trà atiso đỏ,Trà
Trà Atiso đỏ,trà atiso đỏ,Trà
Tra Thach Dao S,tra thach dao s,Trà
Trà hoa miễn phí,trà hoa miễn phí,Trà
Matcha Coco Latte-sữa,matcha coco latte-sữa,Trà
Matcha Coco Latte sua,matcha coco latte sua,Trà
Tra chanh quoc dan,tra chanh quoc dan,Trà
Tra hoa cuc mat ong,tra hoa cuc mat ong,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Da,tra da,Trà
HONG TRA CHANH MAT ONG (L),hong tra chanh mat ong l,Trà
Lục trà mật ong (L) + Trân châu gia truyền (1),lục trà mật ong l + trân châu gia truyền 1,Trà
TRA DAO (M),tra dao m,Trà
Tra Olong chanh TE,tra oolong chanh te,Trà
LATTE MATCHA,latte matcha,Trà
Trà Sen Nhãn L,trà sen nhãn l,Trà
Tra Xanh Sua - (Lon 1000cc),trà xanh sua - lon 1000cc,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Tra Thach Dao S,tra thach dao s,Trà
Tra Thanh Dao S,tra thanh dao s,Trà
Trà Lê Hoa Cúc,trà lê hoa cúc,Trà
Trà Việt Quất Xí Muội,trà việt quất xí muội,Trà
Matcha nóng,matcha nóng,Trà
Tra Bi dao 280ml x chai,tra bi dao x chai,Trà
PhaTea STH Tra Tac 22oz/1 Ly,phatea sth trà tắc 22oz/,Trà
Tra Xanh (M),trà xanh m,Trà
Tra Alisan Xoi (M),tra alisan xoi m,Trà
Tra Den Dao (M),tra den dao m,Trà
Tra Thach Vai L,tra thach vai l,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Sen Vang_ON L (NWC_Aff_Buy2Get3),tra sen vang_on l nwc_aff_buy2get3,Trà
Tra gung,tra gung,Trà
NC Tra Dao TH dtue 350ml,nc tra dao th dtue,Trà
Tra Olong Kem Sina (M),tra oolong kem sina m,Trà
Trà Tă Táo,trà tă táo,Trà
Tra Tia To,tra tia to,Trà
Tra Sen Vang_CN Nong S,tra sen vang_cn nong s,Trà
Trà Hibicus Nhiệt Đới,trà hibicus nhiệt đới,Trà
Matcha Latte,matcha latte,Trà
Tra Sen Vang_CN Nong L,tra sen vang_cn nong l,Trà
Tra Thach Dao S,tra thach dao s,Trà
Tra tac thai do,trà tắc thai do,Trà
Tra tac thai xanh,trà tắc thai xanh,Trà
Hong Tra Cam Cuc (M),hong tra cam cuc m,Trà
Mon Nuoc V Iced Creamy Pure Matcha Latte,mon nuoc v iced creamy pure matcha latte,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Trà Đào Cam Sả (L),trà đào cam sả l,Trà
Trà Cherry (L),trà cherry l,Trà
Trà Thạch Đào M,trà thạch đào m,Trà
Trà Sen Vàng_LN M,trà sen vàng_ln m,Trà
Tra thom,tra thom,Trà
HONG TRA CHANH MAT ONG (L),hong tra chanh mat ong l,Trà
HỒNG TRÀ CHANH MẬT ONG (L),hồng trà chanh mật ong l,Trà
Hong Tra Chanh Mat Ong (L),hong tra chanh mat ong l,Trà
Hong tra chanh,hong tra chanh,Trà
Freeze Tra Xanh M,freeze trà xanh m,Trà
Tra dao kem macchiato 15,tra dao kem macchiato 15,Trà
Tra quat mat ong,tra quat mat ong,Trà
Hong tra dao (M) K Da,hong tra dao m k da,Trà
Tra Dao Cam Xa,tra dao cam xa,Trà
Tra Mang cau tran chau,tra mang cau tran chau,Trà
Tra Vai thach Hisbicus,tra vai thach hisbicus,Trà
ăng Blăng - trà trái cây - size LAAA,ăng blăng - trà trái cây - size laaa,Trà
Lang Biang - trà trái cây - size LAAA,lang biang - trà trái cây - size laaa,Trà
Lang Biang - tra trai cay - size LAAA,lang biang - tra trai cay - size laaa,Trà
Lang Biang - tra trai cay,lang biang - tra trai cay,Trà
Trà Ô long vị chanh T,trà ô long vị chanh t,Trà
"Tra xanh khong do 500ml, 455ml",trà xanh khong do,Trà
Tra Quat,tra quat,Trà
Tra sam dua,tra sam dua,Trà
Trà sâm dứa,trà sâm dứa,Trà
Trà Quất,trà quất,Trà
tra vai dau tam,tra vai dau tam,Trà
Tra dau cam dao,tra dau cam dao,Trà
TEA+ Tra Oolong Vi chanh 1L,tea+ tra oolong vi chanh,Trà
C2 Freeze Tra Xanh Chanh Tuyet B,c2 freeze trà xanh chanh tuyet b,Trà
Tra Trai Cay Vi Dao 490ml,tra trai cay vi dao,Trà
Trà Quất,trà quất,Trà
Trà hoa quả nhiệt đới (L),trà hoa quả nhiệt đới l,Trà
Tra sam dua (au),tra sam dua au,Trà
Tra luu cu nang,tra luu cu nang,Trà
Tra Nhan Pho Mai,tra nhan pho mai,Trà
Tra luu cu nang,tra luu cu nang,Trà
Tra Nhan Pho Mai,tra nhan pho mai,Trà
Tra hoa qua nhiet doi,tra hoa qua nhiet doi,Trà
tra da ca,tra da ca,Trà
Tra Xanh 0 Do,trà xanh 0 do,Trà
TRA XANH C2 HUONG CHANH TUYET BAC HA TRA XANH 455Ml,trà xanh c2 huong chanh tuyet bac ha trà xanh,Trà
Tra dau,tra dau,Trà
Freeze Tra Xanh M,freeze trà xanh m,Trà
Freeze Tra Xanh S,freeze trà xanh s,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Tra Thach Dao S,tra thach dao s,Trà
S-TRA DAU,s-tra dau,Trà
TRA DAO HAT CHIA FUZ,tra dao hat chia fuz,Trà
TRA DAO HAT CHIA FUZ CH,tra dao hat chia fuz ch,Trà
Tra Vai Lai (M),tra vai lai m,Trà
Tra Sen Vang.CN,tra sen vang cn,Trà
Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Trà
Tra Hop Cozy Vi Tac Mat Ong 225ml,tra hop cozy vi tac mat ong,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Sen Tu Quy - Size M,tra sen tu quy - size m,Trà
Mon Nuoc V Iced Pure Matcha Tea Latte,mon nuoc v iced pure matcha tea latte,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Matcha Ice Cream Shiratama,matcha ice cream shiratama,Trà
Tra Ba Tuoc Luu Do (L),tra ba tuoc luu do l,Trà
Tra Vai Lai (L),tra vai lai l,Trà
Tra gung mat ong chanh vang,tra gung mat ong chanh vang,Trà
Trà Đào Bigsize,trà đào bigsize,Trà
Mon Nuoc G Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Trà
Extra Caramel Sauce,extra caramel sauce,Trà
Trà đào (ít ngọt ít đá),trà đào ít ngọt ít đá,Trà
TRA XOAI DAO M,tra xoai dao m,Trà
Tra Thach Dao M (Open Keyboard) (50 duong),tra thach dao m open keyboard 50 duong,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Extra Dao,extra dao,Trà
Trà cam quế,trà cam quế,Trà
TRA GREEN TIME HUONG,tra green time huong,Trà
Tra dao cam sa,tra dao cam sa,Trà
Tra O Long Moc Huong (Lon 1000cc),tra o long moc huong lon 1000cc,Trà
Trà Ô Long Bí Đao (Ngọt),trà ô long bí đao ngọt,Trà
Trà Vỏ Cá Phê - size LAAA,trà vỏ cá phê - size laaa,Trà
Thạch Trà Lựu Đào,thạch trà lựu đào,Trà
Tra viet quat,tra viet quat,Trà
Tra Giai Nhiet/ The Orient Herbal Tea(L),tra giai nhiet/ the orient herbal tea l,Trà
Tra Giai Nhiet The Orient Herbal Tea(L) - 50% duong,tra giai nhiet the orient herbal tea l - 50 duong,Trà
Tra Sen Vang_CN M,tra sen vang_cn m,Trà
PhaTea STH Tra Tac 22oz/1 Ly,phatea sth trà tắc 22oz/,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Trà Vải,trà vải,Trà
Tra Vai,tra vai,Trà
Tra Lai Qua Mong,tra lai qua mong,Trà
Tra Xoai Kem Sua,tra xoai kem sua,Trà
Tra LIPTON vang 50goi x2g,tra lipton vang 50goi x2g,Trà
KEM OC QUE - Vi Matcha,kem oc que - vi matcha,Trà
Tra Vai Sen (L),tra vai sen l,Trà
Tra Hibiscus Tao Size L,tra hibiscus tao size l,Trà
Trà Bí Đao 700ml,trà bí đao,Trà
Hồng Trà Trái Cây 700ml,hồng trà trái cây,Trà
Trà Ổi (Cốc),trà ổi cốc,Trà
Trà Sen Vàng (Cốc),trà sen vàng cốc,Trà
Trà Lê Cucumis Melon,trà lê cucumis melon,Trà
Trà Olong hạt dẻ cười,trà oolong hạt dẻ cười,Trà
Matcha latte,matcha latte,Trà
TEA+ Tra O Long Dao 450ml/1 Chai,tea+ tra o long dao /,Trà
Giảm - trà trái cây (size Phê),giảm - trà trái cây size phê,Trà
Cocomatcha,cocomatcha,Trà
Tra Nhai Sot Pho Mai M,tra nhai sot pho mai m,Trà
Tra Kiwi Nha Dam M,tra kiwi nha dam m,Trà
TRÀ ĐÀO,trà đào,Trà
TRÀ Ô LONG,trà ô long,Trà
Tra Dao,tra dao,Trà
Tra Fuze Dao 1L T12,tra fuze dao t12,Trà
Tra vai TH tu nhien 350ml,tra vai th tu nhien,Trà
Tra dao TH tu nhien 350ml,tra dao th tu nhien,Trà
Matcha Sua Dua,matcha sua dua,Trà
Matcha Latte,matcha latte,Trà
Matcha Soy Milk,matcha soy milk,Trà
Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Trà
TRÀ ĐÁ,trà đá,Trà
Tra Thach Vai M,tra thach vai m,Trà
Tra Dao Thai Lan tuoi,tra dao thai lan tuoi,Trà
Thach do tra nha lam,thach do tra nha lam,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Trà Ngọc Trai Dâu Tằm L,trà ngọc trai dâu tằm l,Trà
Tra Buoi Hong Thach Aiyu,tra buoi hong thach aiyu,Trà
Freeze Tra Xanh S,freeze trà xanh s,Trà
Tra Suu Chom Chom (L),tra suu chom chom l,Trà
KEO DEO TRA SUB THD-XA,keo deo tra sub thd-xa,Trà
Tra Dao Bốn Mùa - 52.000 Size L,tra dao bốn mùa - 52 000 size l,Trà
Tra Mo hong Dao,tra mo hong dao,Trà
Tra Xanh lap la - 52000,trà xanh lap la - 52000,Trà
Tra Bo bon mua - 52000,tra bo bon mua - 52000,Trà
MATCHA LATTE NGUYEN BAN,matcha latte nguyen ban,Trà
MATCHA LATTE KEM MUOI,matcha latte kem muoi,Trà
Tra oolong vai,tra oolong vai,Trà
Matcha kem cheese L - KHONG SUA DAC,matcha kem cheese l - khong sua dac,Trà
TRA HOA CUC,tra hoa cuc,Trà
Tra Thach Vai N,tra thach vai n,Trà
Mon Nuoc V Iced Pure Matcha Tea Latte,mon nuoc v iced pure matcha tea latte,Trà
Fuzetea Tra Chanh Xa 450ml*1 Pt,fuzetea tra chanh xa 1 pt,Trà
Ô LONG MATCHA,ô long matcha,Trà
Tra Sua Hojicha M,trà sữa hojicha m,Trà sữa
Trà sữa khoai môn,trà sữa khoai môn,Trà sữa
Trà sữa kem cheese,trà sữa kem cheese,Trà sữa
S-I Milk Tea (Hồng Trà Sữa-S),s-i milk tea hồng trà sữa-s,Trà sữa
Trà Sữa Lài Lục Bảo Size XL,trà sữa lài lục bảo size xl,Trà sữa
Trà Sữa Lài Lục Bảo Size XL,trà sữa lài lục bảo size xl,Trà sữa
TRA LATTE MATCHA DA,tra latte matcha da,Trà sữa
Trà Sữa Lài Lục Bảo Size XL,trà sữa lài lục bảo size xl,Trà sữa
Trà sữa Hong Kong M,trà sữa hong kong m,Trà sữa
Hồng Trà Sữa Yến Mạch Mật Ong (L),hồng trà sữa yến mạch mật ong l,Trà sữa
Trà Sữa Oolong (L),trà sữa oolong l,Trà sữa
Trà Sữa Lài Lục Bảo Size XL,trà sữa lài lục bảo size xl,Trà sữa
Trà sữa kem Okinawa (L),trà sữa kem okinawa l,Trà sữa
OoLong sữa hạt dẻ hoàng kim (L),oolong sữa hạt dẻ hoàng kim l,Trà sữa
New Tra sua thai do,new trà sữa thai do,Trà sữa
Trà Sữa Phúc Long,trà sữa phúc long,Trà sữa
Trà Sữa Ô Long,trà sữa ô long,Trà sữa
TSSKMT - Trà Sữa Khoai Môn Tươi,tsskmt - trà sữa khoai môn tươi,Trà sữa
Trà Sữa Phúc Long (L),trà sữa phúc long l,Trà sữa
Tra Sua Hojicha M,trà sữa hojicha m,Trà sữa
Tra Sua Free Topp,trà sữa free topp,Trà sữa
TSMKCD - Matcha Latte,tsmkcd - matcha latte,Trà sữa
Tra Sua Dai Loan M,trà sữa dai loan m,Trà sữa
Tra Sua Free Topp,trà sữa free topp,Trà sữa
Tra Sua Dai Loan M,trà sữa dai loan m,Trà sữa
Tra Sua Free Topping,trà sữa free topping,Trà sữa
KIRIN Trà sữa 500ml x chai,kirin trà sữa x chai,Trà sữa
Trà Sữa Chôm Chôm (L.),trà sữa chôm chôm l,Trà sữa
Trà Xanh Sữa (Vừa 700cc) + Trân Châu Đường Đen,trà xanh sữa vừa 700cc + trân châu đường đen,Trà sữa
Khách VIP 3K (Trà Xanh Sữa),khách vip 3k trà xanh sữa,Trà sữa
"CB SPF 2 Ly 84k - T3 (Trà Sữa Oolong (M) + Đá Riêng + Sugar 50 + Ice 0, Trà Sữa Oolong (M) + Đá Riêng + Sugar 50 + Ice 0)",cb spf 84k - t3 trà sữa oolong m + đá riêng + sugar 50 + ice 0 trà sữa oolong m + đá riêng + sugar 50 + ice 0,Trà sữa
Trà Sữa Te K,trà sữa te k,Trà sữa
Trà Sữa Xanh Dưa Mỹ,trà sữa xanh dưa mỹ,Trà sữa
Trà Sữa Lài Khoai Bư Size XL,trà sữa lài khoai bư size xl,Trà sữa
Thức uống (Melon Matcha Latte),thức uống melon matcha latte,Trà sữa
Thức uống (Matcha Latte_Oat Milk) - Cold,thức uống matcha latte_oat milk - cold,Trà sữa
Trà Sữa Truyền Thống (M),trà sữa truyền thống m,Trà sữa
Lục Trà Sữa Mật Ong (M),lục trà sữa mật ong m,Trà sữa
Lục Trà Sữa (M),lục trà sữa m,Trà sữa
Trà Sữa Trân Châu Trắng L,trà sữa trân châu trắng l,Trà sữa
Trà Sữa Trân Châu L,trà sữa trân châu l,Trà sữa
TSTK - Trà Sữa The K.,tstk - trà sữa the k,Trà sữa
TSHK Trà Sữa Ý Lạnh,tshk trà sữa ý lạnh,Trà sữa
Trà Sữa Oolong (M),trà sữa oolong m,Trà sữa
Trà Sữa Trà Đen,trà sữa trà đen,Trà sữa
Trà Sữa Truyền Thống,trà sữa truyền thống,Trà sữa
Trà Sữa Truyền Thống (L),trà sữa truyền thống l,Trà sữa
Trà sữa oolong sương sáo,trà sữa oolong sương sáo,Trà sữa
Matcha Latte Kyoto (Lớn) + Sữa Tươi MLK,matcha latte kyoto lớn + sữa tươi mlk,Trà sữa
"Trà Sữa Đài Loan Lớn 1000cc (Trân châu đường đen, thạch sương sáo, thạch Alyu)",trà sữa đài loan lớn 1000cc trân châu đường đen thạch sương sáo thạch alyu,Trà sữa
Trà Sữa Thái Đỏ XL,trà sữa thái đỏ xl,Trà sữa
MATCHA EASE LATTE (matcha latte) 350 mL,matcha ease latte matcha latte,Trà sữa
TAINAN MILK TEA (Trà Sữa Truyền Thống Đài Nam),tainan milk tea trà sữa truyền thống đài nam,Trà sữa
Trà Sữa Oolong (S),trà sữa oolong s,Trà sữa
Trà Sữa Oolong (L),trà sữa oolong l,Trà sữa
Trà Sữa Lài Lục Bảo Size XXL,trà sữa lài lục bảo size xxl,Trà sữa
Trà Sữa Khoai Môn M,trà sữa khoai môn m,Trà sữa
Trà Sữa Vớ Hong Kong L,trà sữa vớ hong kong l,Trà sữa
"Trà Sữa Nguyên Lá (TCHK) + Đường: Đường 50%, Đá: Đá Bình Thường",trà sữa nguyên lá tchk + đường đường 50 đá đá bình thường,Trà sữa
"Trà Sữa Nguyên Lá (TCHK) + Đường: Đường 120%, Đá: Đá Bình Thường",trà sữa nguyên lá tchk + đường đường 120 đá đá bình thường,Trà sữa
Matcha Latte,matcha latte,Trà sữa
Size L Trà Sữa Ô Long Lục Vân - Trân châu đen x2,size l trà sữa ô long lục vân - trân châu đen x2,Trà sữa
Matcha Latte Tây Bắc (Lớn),matcha latte tây bắc lớn,Trà sữa
Trà Sữa Lài (S),trà sữa lài s,Trà sữa
Trà Sữa Phúc Long (L),trà sữa phúc long l,Trà sữa
Trà sữa Strawberry Crush,trà sữa strawberry crush,Trà sữa
Trà sữa Strawberry Crush,trà sữa strawberry crush,Trà sữa
TRÀ SỮA BƠ (SIZE L),trà sữa bơ size l,Trà sữa
Trà sữa lớn,trà sữa lớn,Trà sữa
Trà Sữa Đài Loan + Trân Châu Đường Đen (Vừa 700cc),trà sữa đài loan + trân châu đường đen vừa 700cc,Trà sữa
Lớn 1000cc - Trà Sữa Bí Đao + Viên Khoai Dẻo Tam Sắc,lớn 1000cc - trà sữa bí đao + viên khoai dẻo tam sắc,Trà sữa
Trà sữa Gạo Nhật Full Topping (XL),trà sữa gạo nhật full topping xl,Trà sữa
Trà Sữa Nguyên Lá Trân Châu Đen,trà sữa nguyên lá trân châu đen,Trà sữa
Trà Sữa Socola L,trà sữa socola l,Trà sữa
Olong Lài Sữa,oolong lài sữa,Trà sữa
Matcha Latte,matcha latte,Trà sữa
Matcha latte,matcha latte,Trà sữa
502. Trà Sữa Oppa,502 trà sữa oppa,Trà sữa
Trà Sữa Oolong Ba Lá (L),trà sữa oolong ba lá l,Trà sữa
Bia Tiger Bac Lon,bia tiger bac lon,Bia
Bia Hơi Hà Nội,bia hơi hà nội,Bia
Bia Sài Gòn Lager,bia sài gòn lager,Bia
Bia Hà Nội 2L,bia hà nội,Bia
Bia Sài Gòn,bia sài gòn,Bia
WAKE-UP Nước tăng lực 247 330ml,wake-up nước tăng lực 247,Nước tăng lực
Sting,sting,Nước tăng lực
RED BULL Nước tăng lực lon 250ml,red bull nước tăng lực lon,Nước tăng lực
nước tăng lực redbull thái kèm lon 250ml,nước tăng lực redbull thái kèm lon,Nước tăng lực
bán kèm: nước tăng lực redbull thái kèm lon 250ml,bán kèm nước tăng lực redbull thái kèm lon,Nước tăng lực
Sting dâu lon cao 320,sting dâu lon cao 320,Nước tăng lực
Bò Húc,bò húc,Nước tăng lực
Sting,sting,Nước tăng lực
Bò Húc,bò húc,Nước tăng lực
nước tăng lực sting dâu chai 500ml,nước tăng lực sting dâu chai,Nước tăng lực
Nước tăng lực hrg dâu chai 330ml,nước tăng lực hrg dâu chai,Nước tăng lực
Nc tăng lực hương dâu chai 330ml,nc tăng lực hương dâu chai,Nước tăng lực
Sting dau tay do 33,sting dau tay do 33,Nước tăng lực
Warrior nho lon325ml,warrior nho lon325ml,Nước tăng lực
Sprite tuoi SIZE L,sprite tuoi size l,Nước ngọt
Sprite tuoi SIZE L,sprite tuoi size l,Nước ngọt
PEPSI (L),pepsi l,Nước ngọt
2Reg Pepsi,2reg pepsi,Nước ngọt
Nước ngọt Coca Cola,nước ngọt coca cola,Nước ngọt
COCA,coca,Nước ngọt
Coca TA,coca ta,Nước ngọt
Fanta TA,fanta ta,Nước ngọt
nước ngọt sprite chai pet 1.5l/1.85l,nước ngọt sprite chai pet /,Nước ngọt
nước ngọt chai coke zero 1.5l,nước ngọt chai coke zero,Nước ngọt
C2 Trà xanh hương Chanh lon,c2 trà xanh hương chanh lon,Nước ngọt
Nước Ngọt Cỡ Vừa,nước ngọt cỡ vừa,Nước ngọt
Vé BF Coca Sprite tươi 39k KBF HCM,vé bf coca sprite tươi 39k kbf hcm,Nước ngọt
Vé BF TE Coca Sprite tươi 39k KBF HCM,vé bf te coca sprite tươi 39k kbf hcm,Nước ngọt
2Up Lrg PepsI,2up lrg pepsi,Nước ngọt
C2 Tra Xanh 455ml,c2 trà xanh,Nước ngọt
nước ngọt chai mirinda xaxi 1.5l/1.75l,nước ngọt chai mirinda xaxi /,Nước ngọt
nước ngọt có ga pepsi cola zero calories vị chanh sleek lon 330ml/320ml lốc 6,nước ngọt có ga pepsi cola zero calories vị chanh sleek lon / lốc 6,Nước ngọt
Reg Pepsi,reg pepsi,Nước ngọt
1 Medium Fanta,1 medium fanta,Nước ngọt
C - Coca,c - coca,Nước ngọt
FUZE TEA Tra Chanh Sa 450ml/1 Chai,fuze tea tra chanh sa /,Nước ngọt
PEPSI,pepsi,Nước ngọt
1 Pepsi lớn,1 pepsi lớn,Nước ngọt
cocacola,cocacola,Nước ngọt
Coca TA,coca ta,Nước ngọt
Coca TA,coca ta,Nước ngọt
Coca TA,coca ta,Nước ngọt
Coca TA,coca ta,Nước ngọt
Fanta TA,fanta ta,Nước ngọt
NUOC UONG CO GA 7UP CHAI 620ML,nuoc uong co ga 7up chai,Nước ngọt
nước ngọt coke zero sleek lon 330ml/320ml lốc 6,nước ngọt coke zero sleek lon / lốc 6,Nước ngọt
T3.C+ soda chanh 350ml,t3 c+ soda chanh,Nước ngọt
PEPSI ZERO M,pepsi zero m,Nước ngọt
VATOS VN PEPSI ZERO SLEEK LON 320ML*6,vatos vn pepsi zero sleek lon 6,Nước ngọt
NƯỚC NGỌT,nước ngọt,Nước ngọt
1 Regular Fanta,1 regular fanta,Nước ngọt
Coca,coca,Nước ngọt
7up,7up,Nước ngọt
NGK Fanta h.cam 6x320ml,ngk fanta h cam 6x320ml,Nước ngọt
Lemon Soda,lemon soda,Nước ngọt
COCA,coca,Nước ngọt
PEPSI (M),pepsi m,Nước ngọt
N2.Coca cola,n2 coca cola,Nước ngọt
Nước Ngọt Cỡ Vừa,nước ngọt cỡ vừa,Nước ngọt
Soda Dâu,soda dâu,Nước ngọt
SODA VẢI,soda vải,Nước ngọt
Reg Pepsi,reg pepsi,Nước ngọt
Pepsi (J),pepsi j,Nước ngọt
C2 Dao 455ml,c2 dao,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
