category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,rule_match,ml_label,ml_conf,pred_label,pred_source,flag_review,flag_reason,noise_flag
Beverages,673a242f1fea28ba0e02c342,Trà,Matcha lattee ( Đá),matcha lattee đá,Trà,Trà,0.7,\bmatcha\b,Trà,0.966,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,67380c2bf3ccefe0d8060769,Trà,Trà xanh c2 vị táo chai 225ml,trà xanh c2 vị táo chai,Trà,Trà,0.7,\btrà\b,Trà,0.774,Trà,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Trà,Trà xanh tắc mật ong cozy 225ml,trà xanh tắc mật ong cozy,Trà,Trà,0.7,\btrà\b,Trà,0.985,Trà,ground-truth,0,,
Beverages,6736c8ecc941da000709cf0c,Trà,TRÀ BUPNON TEA365 HƯƠNG MẬT ONG 500ML,trà bupnon tea365 hương mật ong,Trà,Trà,0.7,\btrà\b,Trà,0.749,Trà,ground-truth,0,,
Beverages,678f70db8d2bd40ac50a2255,Trà,Hong Tra Nguyen La Tan Chau (L),hong tra nguyen la tan chau l,Trà,Khác,0.0,,Trà,0.828,Trà,ground-truth,1,,
Beverages,67386092a3eadd59500ef34d,Trà,Hong tra tac full,hong trà tắc full,Trà,Trà,0.7,\btrà\b,Trà,0.901,Trà,ground-truth,0,,
Beverages,67386092a3eadd59500ef34d,Trà,Hong tra chanh,hong tra chanh,Trà,Trà,0.7,\bchanh\b,Trà,0.997,Trà,ground-truth,0,,
Beverages,6735ee93fdfd4c4527027ea7,Trà,Freeze Tra Xanh S,freeze trà xanh s,Trà,Trà,0.7,\btrà\b,Trà,0.955,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,6735ee93fdfd4c4527027ea7,Trà,Tra Sen Vang Khoai Mon S,tra sen vang khoai mon s,Trà,Rượu,1.0,\bvang\b,Trà,0.951,Trà,ground-truth,0,,
Beverages,6783c1528b082ae73a081df1,Trà,TRA DAO,tra dao,Trà,Khác,0.0,,Trà,0.999,Trà,ground-truth,1,,
Beverages,6783c1528b082ae73a081df1,Trà,Tra Dau Ti Muoi (M),tra dau ti muoi m,Trà,Khác,0.0,,Trà,0.973,Trà,ground-truth,1,,
Beverages,67502ca5fc78ac014c0ca36f,Trà,Tra dau SNL M - (Ly),tra dau snl m - ly,Trà,Khác,0.0,,Trà,0.922,Trà,ground-truth,1,,
Beverages,6791caa912a6ec16750b211f,Trà,Trà dâu SNL M - (Ly),trà dâu snl m - ly,Trà,Trà,0.7,\btrà\b,Trà,0.757,Trà,ground-truth,0,,
Beverages,673656b4d474dfea910295a1,Trà,Hồng trà kemcheese,hồng trà kemcheese,Trà,Trà,0.7,\btrà\b,Trà,0.866,Trà,ground-truth,0,,
Beverages,6738454ae5adc875800aeaed,Trà,Tra Xanh Chanh,trà xanh chanh,Trà,Trà,0.7,\btrà\b,Trà,0.985,Trà,ground-truth,0,,
Beverages,6738454ae5adc875800aeaed,Trà,Tra Xanh Hoa Nhai,trà xanh hoa nhai,Trà,Trà,0.7,\btrà\b,Trà,0.972,Trà,ground-truth,0,,
Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao L,tra thanh dao l,Trà,Khác,0.0,,Trà,0.998,Trà,ground-truth,1,,
Beverages,6737dd06f58f4544f60be123,Trà,DILMAH Tra huong dau hop 30g,dilmah tra huong dau hop 30g,Trà,Khác,0.0,,Trà,0.785,Trà,ground-truth,1,,
Beverages,67482dedbc669a30920c26bb,Trà,Matcha Latte (I),matcha latte i,Trà,Cà phê,0.7,\blatte\b,Trà,0.951,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6737059043d258501f04451b,Trà,Hong Tra Dai Loan - 台灣紅茶 (Lon 1000cc),hong tra dai loan - 台灣紅茶 lon 1000cc,Trà,Khác,0.0,,Trà,0.834,Trà,ground-truth,1,,
Beverages,6739a8fa399e63ca8707beb0,Trà,Trà Lipton 450ml,trà lipton,Trà,Trà,0.7,\btrà\b,Trà,0.885,Trà,ground-truth,0,,
Beverages,673892bbc6e5ba6f2b0c4345,Trà,MATCHA LATTE L - KEM PHÔ MAI,matcha latte l - kem phô mai,Trà,Cà phê,0.7,\blatte\b,Trà,0.681,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,673892bbc6e5ba6f2b0c4345,Trà,MATCHA LATTE KEM PHỞ MÀI,matcha latte kem phở mài,Trà,Cà phê,0.7,\blatte\b,Trà,0.88,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6755a257c536caa5670fbd18,Trà,Freeze Tra Xanh L,freeze trà xanh l,Trà,Trà,0.7,\btrà\b,Trà,0.974,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,6755a257c536caa5670fbd18,Trà,Freeze Tra Xanh S,freeze trà xanh s,Trà,Trà,0.7,\btrà\b,Trà,0.955,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,6736bbfe60e9b225fe0207b5,Trà,Sữa Tươi Matcha,sữa tươi matcha,Trà,Sữa tươi,1.0,\bsữa tươi\b,Sữa tươi,0.927,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,6736bbfe60e9b225fe0207b5,Trà,Trà Đào Bigsize,trà đào bigsize,Trà,Trà,0.7,\btrà\b,Trà,0.89,Trà,ground-truth,0,,
Beverages,673c403ae609e6671002d90a,Trà,Tra Olong TEA+ PLUS pet 1L,tra oolong tea+ plus pet,Trà,Trà sữa,0.85,\boolong\b,Trà,0.965,Trà,ground-truth,0,,
Beverages,67402e407847019ee10317ef,Trà,TRÀ MẬT ONG,trà mật ong,Trà,Trà,0.7,\btrà\b,Trà,0.914,Trà,ground-truth,0,,
Beverages,67363c22a2834959d1069d1a,Trà,Trà trái cây nhiệt đới,trà trái cây nhiệt đới,Trà,Trà,0.7,\btrà\b,Trà,0.967,Trà,ground-truth,0,,
Beverages,6737059043d258501f04451b,Trà,Trà Bá Tước Lựu Đỏ (L),trà bá tước lựu đỏ l,Trà,Trà,0.7,\btrà\b,Trà,0.853,Trà,ground-truth,0,,
Beverages,6737059043d258501f04451b,Trà,Trà Nhân Lại (L),trà nhân lại l,Trà,Trà,0.7,\btrà\b,Trà,0.849,Trà,ground-truth,0,,
Beverages,6737059043d258501f04451b,Trà,Trà Bá Tước Lưu Đồ (L),trà bá tước lưu đồ l,Trà,Trà,0.7,\btrà\b,Trà,0.82,Trà,ground-truth,0,,
Beverages,6737059043d258501f04451b,Trà,Trà Nhãn Lài (L),trà nhãn lài l,Trà,Trà,0.7,\btrà\b,Trà,0.967,Trà,ground-truth,0,,
Beverages,673742321bb12fbcaa094acd,Trà,Trà đá,trà đá,Trà,Trà,0.7,\btrà\b,Trà,0.971,Trà,ground-truth,0,,
Beverages,6736cf82b14e837fde0bd3a1,Trà,Trà Lucky Tea (L),trà lucky tea l,Trà,Trà,0.7,\btrà\b,Trà,0.895,Trà,ground-truth,0,,
Beverages,67591985e6508f63c80bb434,Trà,Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà,Khác,0.0,,Trà,0.988,Trà,ground-truth,1,,
Beverages,67591985e6508f63c80bb434,Trà,Tra Thanh Dao S (NWDC.CRM_BOGO),tra thanh dao s nwdc crm_bogo,Trà,Khác,0.0,,Trà,0.906,Trà,ground-truth,1,,
Beverages,67399cf8dd88c143010e544d,Trà,Tra Lai Dac Thom + It Ngot,tra lai dac thom + it ngot,Trà,Khác,0.0,,Trà,0.935,Trà,ground-truth,1,,
Beverages,5fe3184fa60af613a02dc667,Trà,TRÀ TẮC 15,trà tắc 15,Trà,Trà,0.7,\btrà\b,Trà,0.979,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA DEN (L),ts lac tra den l,Trà,Khác,0.0,,Trà,0.952,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA DEN (M),ts lac tra den m,Trà,Khác,0.0,,Trà,0.955,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA CHANH DAU (M),tra chanh dau m,Trà,Trà,0.7,\bchanh\b,Trà,0.993,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA DAO (M),tra dao m,Trà,Khác,0.0,,Trà,0.999,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA OLONG (M),ts lac tra oolong m,Trà,Trà sữa,0.85,\boolong\b,Trà,0.98,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA LAI (M),ts lac tra lai m,Trà,Khác,0.0,,Trà,0.969,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA XANH (M),ts lac trà xanh m,Trà,Trà,0.7,\btrà\b,Trà,0.944,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA DEN (M),ts lac tra den m,Trà,Khác,0.0,,Trà,0.955,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,+ VANG SUA TRA XANH,+ vang sua trà xanh,Trà,Rượu,1.0,\bvang\b,Trà,0.94,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA XANH D.X VS TRA XANH,trà xanh d x vs trà xanh,Trà,Trà,0.7,\btrà\b,Trà,0.971,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA DEN (L),ts lac tra den l,Trà,Khác,0.0,,Trà,0.952,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA DAO (M),tra dao m,Trà,Khác,0.0,,Trà,0.999,Trà,ground-truth,1,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA OLONG VS BOBO (M),tra oolong vs bobo m,Trà,Trà sữa,0.85,\boolong\b,Trà,0.929,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TRA OLONG CAM DAO (M),tra oolong cam dao m,Trà,Trà sữa,0.85,\boolong\b,Trà,0.994,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,TS LAC TRA XANH (M),ts lac trà xanh m,Trà,Trà,0.7,\btrà\b,Trà,0.944,Trà,ground-truth,0,,
Beverages,6736845bf150fd02f000ab49,Trà,Matcha Latte,matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.944,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6736845bf150fd02f000ab49,Trà,Earl Grey Matcha Latte,earl grey matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.813,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6736845bf150fd02f000ab49,Trà,Tra Vai Hoa Hong,tra vai hoa hong,Trà,Khác,0.0,,Trà,0.993,Trà,ground-truth,1,,
Beverages,5fe3184fa60af613a02dc667,Trà,Tra Lua mach/Barley tea,tra lua mach/barley tea,Trà,Trà,0.7,\btea\b,Trà,0.922,Trà,ground-truth,0,,
Beverages,673842b2228c84179704b3c9,Trà,Special Menu_Matcha Latte,special menu_matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.782,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,674023ad69633f84030a1c07,Trà,Freeze Tra Xanh S,freeze trà xanh s,Trà,Trà,0.7,\btrà\b,Trà,0.955,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,674ef9a5cdd75e158a06df76,Trà,Voi da/Tra da,voi da/tra da,Trà,Khác,0.0,,Trà,0.825,Trà,ground-truth,1,,
Beverages,67482dedbc669a30920c26bb,Trà,Matcha Latte (I),matcha latte i,Trà,Cà phê,0.7,\blatte\b,Trà,0.951,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,67451995d056e4d6e2026bd7,Trà,Mon Nuoc G Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.914,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,67451995d056e4d6e2026bd7,Trà,Extra Asian Dolce Sauce,extra asian dolce sauce,Trà,Khác,0.0,,Trà,0.911,Trà,ground-truth,1,"Có thể là nguyên liệu, không phải đồ uống",Nguyên liệu/Topping
Beverages,67451995d056e4d6e2026bd7,Trà,Extra Pure Matcha Od,extra pure matcha od,Trà,Trà,0.7,\bmatcha\b,Trà,0.998,Trà,ground-truth,1,"Có thể là nguyên liệu, không phải đồ uống",Nguyên liệu/Topping
Beverages,67451995d056e4d6e2026bd7,Trà,Extra Caramel Sauce,extra caramel sauce,Trà,Khác,0.0,,Trà,0.918,Trà,ground-truth,1,"Có thể là nguyên liệu, không phải đồ uống",Nguyên liệu/Topping
Beverages,673842171403182d62023861,Trà,FUZE TEA Tra Dao Hat Chia 1L/1 C,fuze tea tra dao hat chia /1 c,Trà,Trà,0.7,\btea\b,Trà,0.946,Trà,ground-truth,0,,
Beverages,6738514780e98daf3e02c652,Trà,Tra Xanh Hoa Dao,trà xanh hoa dao,Trà,Trà,0.7,\btrà\b,Trà,0.984,Trà,ground-truth,0,,
Beverages,6736ba39b7907da7c20f42bc,Trà,Freeze Tra Xanh L,freeze trà xanh l,Trà,Trà,0.7,\btrà\b,Trà,0.974,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,6735da83df065c32ea0c5250,Trà,Tra Thanh Dao M,tra thanh dao m,Trà,Khác,0.0,,Trà,0.998,Trà,ground-truth,1,,
Beverages,6735da83df065c32ea0c5250,Trà,Tra Thach Dao M,tra thach dao m,Trà,Khác,0.0,,Trà,0.994,Trà,ground-truth,1,,
Beverages,678fa27a7fe852c1130568c8,Trà,Tra xoai hat chia S,tra xoai hat chia s,Trà,Khác,0.0,,Trà,0.942,Trà,ground-truth,1,,
Beverages,678fa27a7fe852c1130568c8,Trà,Tra oi hong dieu tay S,tra oi hong dieu tay s,Trà,Khác,0.0,,Trà,0.918,Trà,ground-truth,1,,
Beverages,677e5bc6a48a0fc903087979,Trà,TH Trà xanh vị chanh 350ml,th trà xanh vị chanh,Trà,Trà,0.7,\btrà\b,Trà,0.916,Trà,ground-truth,0,,
Beverages,67504c68aeabe321fc06ed1e,Trà,Tra xoai hat chia S,tra xoai hat chia s,Trà,Khác,0.0,,Trà,0.942,Trà,ground-truth,1,,
Beverages,67504c68aeabe321fc06ed1e,Trà,Tra oi hong dieu tay S,tra oi hong dieu tay s,Trà,Khác,0.0,,Trà,0.918,Trà,ground-truth,1,,
Beverages,6738e099301699a63a0e6b0a,Trà,Freeze Tra Xanh L,freeze trà xanh l,Trà,Trà,0.7,\btrà\b,Trà,0.974,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,67380c2bf3ccefe0d8060769,Trà,Hong Tra Thai Tac Sa Mat Ong,hong tra thai tac sa mat ong,Trà,Khác,0.0,,Trà,0.984,Trà,ground-truth,1,,
Beverages,67658c062d1e6444a9031cd4,Trà,Tra Dao,tra dao,Trà,Khác,0.0,,Trà,0.999,Trà,ground-truth,1,,
Beverages,67658c062d1e6444a9031cd4,Trà,Tra Quat Hong Bi,tra quat hong bi,Trà,Khác,0.0,,Trà,0.971,Trà,ground-truth,1,,
Beverages,673afb9581219e1b9d0e564d,Trà,Tra Xanh Dua,trà xanh dua,Trà,Trà,0.7,\btrà\b,Trà,0.977,Trà,ground-truth,0,,
Beverages,673b136a7bd7562d240c6432,Trà,Trà xanh dứa,trà xanh dứa,Trà,Trà,0.7,\btrà\b,Trà,0.97,Trà,ground-truth,0,,
Beverages,67451995d056e4d6e2026bd7,Trà,Tra Da - Au,tra da - au,Trà,Khác,0.0,,Trà,0.966,Trà,ground-truth,1,,
Beverages,6735ff007bf8a388030c762a,Trà,Fuzetea tra chanh voi,fuzetea tra chanh voi,Trà,Trà,0.7,\bchanh\b,Trà,0.967,Trà,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Trà,Fuzetea tra dao va ha,fuzetea tra dao va ha,Trà,Khác,0.0,,Trà,0.985,Trà,ground-truth,1,,
Beverages,6735ff007bf8a388030c762a,Trà,T3.Fuzetea+ trà chanh vải,t3 fuzetea+ trà chanh vải,Trà,Trà,0.7,\btrà\b,Trà,0.941,Trà,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Trà,T3.Fuzetea+ trà đào và hạ,t3 fuzetea+ trà đào và hạ,Trà,Trà,0.7,\btrà\b,Trà,0.93,Trà,ground-truth,0,,
Beverages,67529dfcff7cebd8fb096ddc,Trà,Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Trà,Rượu,1.0,\bvang\b,Trà,0.967,Trà,ground-truth,0,,
Beverages,67529dfcff7cebd8fb096ddc,Trà,Tra Sen Vang_CN S,tra sen vang_cn s,Trà,Khác,0.0,,Trà,0.981,Trà,ground-truth,1,,
Beverages,6738870480b925e4b2080ab7,Trà,Tra Thach Dao L,tra thach dao l,Trà,Khác,0.0,,Trà,0.993,Trà,ground-truth,1,,
Beverages,6738870480b925e4b2080ab7,Trà,Tra Thach Dao S (NWSM.TET_BOGOTEA),tra thach dao s nwsm tet_bogotea,Trà,Khác,0.0,,Trà,0.898,Trà,ground-truth,1,,
Beverages,673a242f1fea28ba0e02c342,Trà,Tra long nhan,tra long nhan,Trà,Khác,0.0,,Trà,0.989,Trà,ground-truth,1,,
Beverages,673a242f1fea28ba0e02c342,Trà,tra Kai dac thom,tra kai dac thom,Trà,Khác,0.0,,Trà,0.957,Trà,ground-truth,1,,
Beverages,673978c24770c43f2f0e131c,Trà,Tra Oolong kem phuc long (L),tra oolong kem phuc long l,Trà,Trà sữa,0.85,\boolong\b,Trà,0.92,Trà,ground-truth,0,,
Beverages,6736a6fc3a8d5b121f028af0,Trà,Tra Sen Vang_CN L,tra sen vang_cn l,Trà,Khác,0.0,,Trà,0.988,Trà,ground-truth,1,,
Beverages,6736a6fc3a8d5b121f028af0,Trà,Tra Sen Vang_CN S,tra sen vang_cn s,Trà,Khác,0.0,,Trà,0.981,Trà,ground-truth,1,,
Beverages,67482dedbc669a30920c26bb,Trà,Matcha Latte (I),matcha latte i,Trà,Cà phê,0.7,\blatte\b,Trà,0.951,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,67363bf9c86108ae6b02aa43,Trà,Trà Ô long Tea plus 45,trà ô long tea plus 45,Trà,Trà,0.7,\btrà\b,Trà,0.867,Trà,ground-truth,0,,
Beverages,67363bf9c86108ae6b02aa43,Trà,Trà Ô long Xanh Tea P,trà ô long xanh tea p,Trà,Trà,0.7,\btrà\b,Trà,0.908,Trà,ground-truth,0,,
Beverages,673fcbe9532ec561cd03803f,Trà,MATCHA SỮA GẤU,matcha sữa gấu,Trà,Trà sữa,0.85,\bmatcha\s*sữa\b,Trà sữa,0.5,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,673fcbe9532ec561cd03803f,Trà,TRÀ TRÁI CÂY NHIỆT ĐỚI,trà trái cây nhiệt đới,Trà,Trà,0.7,\btrà\b,Trà,0.967,Trà,ground-truth,0,,
Beverages,673fcbe9532ec561cd03803f,Trà,TRÀ ỔI HỒNG,trà ổi hồng,Trà,Trà,0.7,\btrà\b,Trà,0.969,Trà,ground-truth,0,,
Beverages,6737059043d258501f04451b,Trà,Tra Xanh Hoa Nhai (Lon 1000cc),trà xanh hoa nhai lon 1000cc,Trà,Trà,0.7,\btrà\b,Trà,0.895,Trà,ground-truth,0,,
Beverages,67451995d056e4d6e2026bd7,Trà,Tra sam thao moc,tra sam thao moc,Trà,Khác,0.0,,Trà,0.981,Trà,ground-truth,1,,
Beverages,673fcbe9532ec561cd03803f,Trà,MATCHA SUA GAU,matcha sua gau,Trà,Trà,0.7,\bmatcha\b,Trà,0.935,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,6736fb1cbe2cbbd6ee05b9c7,Trà,Pho Mai Tra Xanh,pho mai trà xanh,Trà,Trà,0.7,\btrà\b,Trà,0.972,Trà,ground-truth,0,,
Beverages,6756cf13547a77afb5051d71,Trà,Trà thái xanh (L),trà thái xanh l,Trà,Trà,0.7,\btrà\b,Trà,0.908,Trà,ground-truth,0,,
Beverages,6736d1dff07c3e8c610717f3,Trà,Luc Tra Chanh Leo(L),luc tra chanh leo l,Trà,Trà,0.7,\bchanh\b,Trà,0.951,Trà,ground-truth,0,,
Beverages,6736ba39b7907da7c20f42bc,Trà,Freeze Tra Xanh L,freeze trà xanh l,Trà,Trà,0.7,\btrà\b,Trà,0.974,Trà,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,6735deb1a294c480570bc474,Trà,Tra dao kem sua,tra dao kem sua,Trà,Khác,0.0,,Trà,0.974,Trà,ground-truth,1,,
Beverages,67482dedbc669a30920c26bb,Trà,Matcha Latte (I),matcha latte i,Trà,Cà phê,0.7,\blatte\b,Trà,0.951,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,673842b2228c84179704b3c9,Trà,Special Menu_Matcha Latte,special menu_matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.782,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,673aed6c89ff5708630ed8af,Trà,NESTLE Nestea trà vải 144g,nestle nestea trà vải 144g,Trà,Trà,0.7,\btrà\b,Trà,0.78,Trà,ground-truth,0,,
Beverages,6735d839743640eb3c013cbf,Trà,Tra Nha Dam Dua Luoi,tra nha dam dua luoi,Trà,Khác,0.0,,Trà,0.978,Trà,ground-truth,1,,
Beverages,6736e63f52bb587a1b038bed,Trà,Hong Tra Dao (M),hong tra dao m,Trà,Khác,0.0,,Trà,0.998,Trà,ground-truth,1,,
Beverages,6736e63f52bb587a1b038bed,Trà,Tra Lai Mang Cau Thach Dua Soi (M),tra lai mang cau thach dua soi m,Trà,Khác,0.0,,Trà,0.902,Trà,ground-truth,1,,
Beverages,6736e63f52bb587a1b038bed,Trà,Tra Vai Lai (L),tra vai lai l,Trà,Khác,0.0,,Trà,0.993,Trà,ground-truth,1,,
Beverages,673acf7d0d11874dfa0bc090,Trà,Cozy Tra Vai Pet 4,cozy tra vai pet 4,Trà,Khác,0.0,,Trà,0.911,Trà,ground-truth,1,,
Beverages,673a1f9f213ca3ab6705daa7,Trà,Tra dao lanh chan chau B (L),tra dao lanh chan chau b l,Trà,Khác,0.0,,Trà,0.951,Trà,ground-truth,1,,
Beverages,6735e9c8e903cd3e2b02a780,Trà,TRA TAO XANH (M),tra tao xanh m,Trà,Khác,0.0,,Trà,0.998,Trà,ground-truth,1,,
Beverages,673a1ccd293c8b2a09097260,Trà,Trà đào,trà đào,Trà,Trà,0.7,\btrà\b,Trà,0.989,Trà,ground-truth,0,,
Beverages,674d6d2a09a96210a00fe99d,Trà,Tra TNT Che bu fe 140g,tra tnt che bu fe 140g,Trà,Khác,0.0,,Trà,0.728,Trà,ground-truth,1,,
Beverages,6736122940a77e96ba03c009,Trà,TRA HOA HONG,tra hoa hong,Trà,Khác,0.0,,Trà,0.992,Trà,ground-truth,1,,
Beverages,6736122940a77e96ba03c009,Trà,TRA DAO CAM SA,tra dao cam sa,Trà,Khác,0.0,,Trà,0.985,Trà,ground-truth,1,,
Beverages,673afd565911a7ad8e0535a5,Trà,Tra dua luoi,tra dua luoi,Trà,Khác,0.0,,Trà,0.974,Trà,ground-truth,1,,
Beverages,6737059043d258501f04451b,Trà,Trà Đá,trà đá,Trà,Trà,0.7,\btrà\b,Trà,0.971,Trà,ground-truth,0,,
Beverages,677fe62cfb893d87d901344c,Trà,Trà Dưa Lưới,trà dưa lưới,Trà,Trà,0.7,\btrà\b,Trà,0.855,Trà,ground-truth,0,,
Beverages,673700be240aee8a9900a6e9,Trà,MATCHA LATTE,matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.944,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,673700be240aee8a9900a6e9,Trà,TRÀ MƠ SƠ RI HẠT CHIA,trà mơ sơ ri hạt chia,Trà,Trà,0.7,\btrà\b,Trà,0.529,Trà,ground-truth,0,,
Beverages,673878043ed02a5036047c0a,Trà,Trà Bưởi Vải Hồng,trà bưởi vải hồng,Trà,Trà,0.7,\btrà\b,Trà,0.945,Trà,ground-truth,0,,
Beverages,676b9d5545af7e197900de86,Trà,Matcha Latte,matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.944,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,676b9d5545af7e197900de86,Trà,Trà Đào,trà đào,Trà,Trà,0.7,\btrà\b,Trà,0.989,Trà,ground-truth,0,,
Beverages,67374354b508e677120feef8,Trà,Matcha Muoi,matcha muoi,Trà,Trà,0.7,\bmatcha\b,Trà,0.986,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,6738454ae5adc875800aeaed,Trà,Tra O Long Moc Huong - 竹香烏龍茶（Lon 1000cc）,tra o long moc huong - 竹香烏龍茶 lon 1000cc,Trà,Khác,0.0,,Trà,0.813,Trà,ground-truth,1,,
Beverages,673829364063b6ea300423d3,Trà,PhaTea STH Tra Tac 22oz/1 Ly,phatea sth trà tắc 22oz/,Trà,Trà,0.7,\btrà\b,Trà,0.785,Trà,ground-truth,0,,
Beverages,67399cf8dd88c143010e544d,Trà,Matcha Oatside Size M,matcha oatside size m,Trà,Trà,0.7,\bmatcha\b,Trà,0.894,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
Beverages,676411225499009e94015ab8,Trà,Tra Nhan San (M),tra nhan san m,Trà,Khác,0.0,,Trà,0.966,Trà,ground-truth,1,,
Beverages,67381a67e4074b7f390b268a,Trà,TBH650 - Tra buoi hong 650ml,tbh650 - tra buoi hong,Trà,Khác,0.0,,Trà,0.854,Trà,ground-truth,1,,
Beverages,67451995d056e4d6e2026bd7,Trà,Matcha Latte,matcha latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.944,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6737e1ab3a1712ec220d49b3,Trà,Tra Oolong Dau Mai Son (L),tra oolong dau mai son l,Trà,Trà sữa,0.85,\boolong\b,Trà,0.971,Trà,ground-truth,0,,
Beverages,67452bc19e53181fc10a0877,Trà,Nuoc V Iced Pure Matcha Tea Latte,nuoc v iced pure matcha tea latte,Trà,Cà phê,0.7,\blatte\b,Trà,0.927,Trà,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6735e02bc8b6529d7e00b759,Trà,Tra tac ly lon x ly,trà tắc ly lon x ly,Trà,Trà,0.7,\btrà\b,Trà,0.951,Trà,ground-truth,0,,
Beverages,67612ecebf82f2cf7207299a,Trà,Hong Tra Nhat Nguyet L,hong tra nhat nguyet l,Trà,Khác,0.0,,Trà,0.967,Trà,ground-truth,1,,
Beverages,67612ecebf82f2cf7207299a,Trà,Tra Dau Tay M,tra dau tay m,Trà,Khác,0.0,,Trà,0.978,Trà,ground-truth,1,,
Beverages,67612ecebf82f2cf7207299a,Trà,Tra Luu Tran Chau Loc Do L,tra luu tran chau loc do l,Trà,Trà sữa,0.85,\btran\s*chau\b,Trà,0.968,Trà,ground-truth,0,,
Beverages,6789345a783d9a6f40056af0,Trà,Combo Matcha + Cake,combo matcha + cake,Trà,Trà,0.7,\bmatcha\b,Trà,0.828,Trà,ground-truth,1,Matcha: Trà hay Trà sữa?,
